,ceph/ceph,seaweedfs/seaweedfs,minio/minio
2024-09-25,49.0,1,-1.7206484789640626
2024-09-26,37.0,2,1.2548647432359377
2024-09-27,24.0,5,0.9275154912531249
2024-09-28,3.0,0,-0.13432945323125
2024-09-29,3.0,5,0.14126315448593751
2024-09-30,20.0,2,-0.7784065407312499
2024-10-01,20.0,2,1.5745685582359374
2024-10-02,9.0,1,3.103661581471875
2024-10-03,20.0,6,-0.6186926754312501
2024-10-04,26.0,1,2.03833090646875
2024-10-05,1.0,0,-0.42448339624687503
2024-10-06,3.0,1,-0.9565913169812499
2024-10-07,32.0,1,-0.5185653549984374
2024-10-08,15.0,0,-0.3543291607328125
2024-10-09,36.0,1,-0.2601866410312501
2024-10-10,57.0,4,3.790806195221875
2024-10-11,9.0,0,-0.35036305344687535
2024-10-12,5.0,0,-0.8001708372796874
2024-10-13,7.0,1,4.600373043535938
2024-10-14,23.0,3,-0.7337334132328128
2024-10-15,55.0,1,-0.9840434999999997
2024-10-16,29.0,1,-0.5253436999999999
2024-10-17,18.0,1,-0.3594224575
2024-10-18,25.0,4,0.7287721091874999
2024-10-19,21.0,0,-0.5163349321968751
2024-10-20,0.0,0,-0.23665064448281245
2024-10-21,23.0,0,-0.15784085757812522
2024-10-22,18.0,6,1.8760437170703124
2024-10-23,20.0,1,0.35669633676718737
2024-10-24,28.0,1,-0.5332808624999998
2024-10-25,18.0,5,0.7570427262500001
2024-10-26,5.0,0,1.544298283234375
2024-10-27,3.0,0,-0.8181864132328125
2024-10-28,14.0,2,-0.3457819749999998
2024-10-29,28.0,2,0.7796420900000001
2024-10-30,30.0,2,0.5392440427187499
2024-10-31,5.0,3,2.46923509426875
2024-11-01,9.0,1,-1.1436024119828125
2024-11-02,1.0,0,-0.4684537642656248
2024-11-03,7.0,2,-0.2937195967640625
2024-11-04,64.0,2,1.799344561034375
2024-11-05,17.0,5,0.26860111374999995
2024-11-06,15.0,3,1.385323421984375
2024-11-07,24.0,2,1.0896680487515624
2024-11-08,8.0,1,-1.0110385635296875
2024-11-09,2.0,1,-0.46935323969843734
2024-11-10,2.0,0,-0.2756069749999999
2024-11-11,19.0,0,2.79903909
2024-11-12,11.0,1,-0.056712932281250295
2024-11-13,23.0,0,0.2574801842687501
2024-11-14,8.0,1,0.3332486057359375
2024-11-15,3.0,3,-0.6439077599968751
2024-11-16,0.0,0,1.679009923534375
2024-11-17,1.0,0,-0.7992253375
2024-11-18,10.0,2,0.6399645662500002
2024-11-19,25.0,8,-0.5385885365468751
2024-11-20,4.0,1,-0.28419009271406254
2024-11-21,11.0,13,0.8326420962515625
2024-11-22,10.0,0,0.5838156450015624
2024-11-23,2.0,0,-0.48621821073281246
2024-11-24,2.0,2,-0.21953429603124996
2024-11-25,14.0,2,2.854213399784375
2024-11-26,25.0,4,0.014240533234374797
2024-11-27,7.0,1,-0.6815845257328124
2024-11-28,32.0,1,2.67426186375
2024-11-29,17.0,0,-0.11482149051562507
2024-11-30,0.0,0,-0.7737833799984374
2024-12-01,4.0,0,-0.39664625073281234
2024-12-02,12.0,2,0.7398598162500001
2024-12-03,37.0,0,1.504089325953125
2024-12-04,31.0,2,0.1388102060359374
2024-12-05,14.0,3,-0.6632360969828124
2024-12-06,12.0,1,-0.330749924046875
2024-12-07,4.0,0,-0.22617220646406258
2024-12-08,2.0,0,-0.1364672757328125
2024-12-09,66.0,0,-0.09523924875
2024-12-10,26.0,2,0.922927873234375
2024-12-11,20.0,2,3.635705879485937
2024-12-12,28.0,3,0.6519564567687497
2024-12-13,36.0,5,1.9069165867671878
2024-12-14,2.0,0,-1.3881625
2024-12-15,5.0,1,1.3756297500000003
2024-12-16,36.0,2,-1.0009868625
2024-12-17,44.0,2,0.49799127625000017
2024-12-18,29.0,3,0.353571713234375
2024-12-19,22.0,0,1.3298275847046874
2024-12-20,7.0,7,-0.9668994077125002
2024-12-21,1.0,0,0.5689787982375001
2024-12-22,3.0,0,-0.5675475371984375
2024-12-23,4.0,0,-0.27007954603125
2024-12-24,6.0,1,-0.188345462715625
2024-12-25,3.0,0,-0.12155821551562504
2024-12-26,8.0,0,-0.09709492749843757
2024-12-27,3.0,1,-0.0686177092640626
2024-12-28,2.0,0,-0.04612410021562505
2024-12-29,4.0,0,-0.015876716765625045
2024-12-30,5.0,0,-0.013583413232812524
