,rust-lang/rust,python/cpython,JuliaLang/julia
2010-10-19,-1.0031350784000006,17,0.04525658500000029
2010-10-20,-0.5145636864000007,17,-0.6890727761359371
2010-10-21,11.1703328768,18,-0.43114805794062383
2010-10-22,1.752756633599999,13,0.6911633831265633
2010-10-23,-1.6992546816000011,14,18.66925867444844
2010-10-24,-7.506781286400001,17,12.868112170401561
2010-10-25,-2.4359990271999994,11,1.4629657509499987
2010-10-26,3.581368832,9,6.258186965374999
2010-10-27,-1.9742261248000004,22,1.165828584448438
2010-10-28,5.538400255999999,19,1.588283384964064
2010-10-29,-5.798260428800001,55,-0.2485731837499987
2010-10-30,-1.595018752,37,0.031954270734376844
2010-10-31,-0.8141876224000001,68,0.16932820641718915
2010-11-01,-0.4662885375999999,30,8.263388471582815
2010-11-02,1.7190784,26,1.6649956023984376
2010-11-03,7.58840576,14,0.04681170948125002
2010-11-04,-2.8065945600000006,27,0.3293818894156252
2010-11-05,4.9082730496,48,9.489263544595314
2010-11-06,3.2007834623999996,49,5.660441170626562
2010-11-07,-6.876096,28,7.604968275698437
2010-11-08,0.1320576,23,4.305924280698437
2010-11-09,-0.2179916799999999,33,16.43180147907344
2010-11-10,-1.112459264,17,4.239144679379687
2010-11-11,0.5594827775999998,10,1.842741558126563
2010-11-12,1.1390600191999996,21,-0.7180639655515617
2010-11-13,-1.4334539776000002,18,-0.24832146894218532
2010-11-14,5.6541138944,6,0.9764789422812523
2010-11-15,-3.7139278848000012,1,-0.9173524373921857
2010-11-16,-0.7057827840000002,11,2.371550329082814
2010-11-17,-1.2982646784000003,9,0.25329407675312576
2010-11-18,0.4624910336000001,24,0.4318639157437507
2010-11-19,3.0657497088,6,6.615945571435938
2010-11-20,2.2453149695999994,84,12.083931055590625
2010-11-21,2.2980721663999994,29,16.247332691948436
2010-11-22,1.4318348287999996,43,4.311699233932811
2010-11-23,2.1599717375999994,14,-2.1044950563218756
2010-11-24,-1.550989619200001,15,5.7376096022031255
2010-11-25,6.0197116928,9,7.381064595626564
2010-11-26,2.643493887999999,59,3.0835317981984387
2010-11-27,-6.0113098752,17,0.3261714301046883
2010-11-28,-3.5181298688,7,6.698861843045314
2010-11-29,3.4732165120000005,15,2.309649659001564
2010-11-30,2.0529666047999995,34,3.6243451257437513
2010-12-01,1.161671372799999,14,2.715185295998438
2010-12-02,2.9566217215999995,23,2.830834980140626
2010-12-03,7.6758234112,54,0.8392167088578133
2010-12-04,-5.2261150720000025,64,2.0873057695984385
2010-12-05,-5.656165376000001,23,2.130237741289063
2010-12-06,-0.9720505343999997,10,0.1573539433031257
2010-12-07,7.2370304,20,5.360127396400001
2010-12-08,-1.3240186880000007,14,-1.0031808102218749
2010-12-09,7.298729164799999,12,-0.5598040747421869
2010-12-10,1.2639326207999986,12,-0.3735548422062495
2010-12-11,2.6773433343999997,13,-0.26559091242499916
2010-12-12,-5.033117900800001,28,-0.18864624536874944
2010-12-13,3.9963274240000004,14,2.8560327320953127
2010-12-14,-0.31662131200000054,33,0.5986729518765626
2010-12-15,6.5306651647999985,36,-0.3008087306296875
2010-12-16,0.019394355199999325,33,0.819106884784375
2010-12-17,-3.825948160000001,22,5.8095125
2010-12-18,0.21653903360000015,34,2.28598725
2010-12-19,-5.7579991040000005,17,13.345897212499999
2010-12-20,4.9984764928,6,5.226894398749999
2010-12-21,1.632152883199999,19,5.404609614703125
2010-12-22,0.15967621119999897,9,0.37938511687656207
2010-12-23,-3.376057446400001,21,3.8494101262140634
2010-12-24,-0.9262887936000004,20,11.724611471984376
2010-12-25,1.6145889279999999,2,6.877187255620313
2010-12-26,-3.3353748480000003,15,-2.1081861392625
2010-12-27,-1.0550648832,17,0.7600110989234383
2010-12-28,-0.6002877440000001,42,5.905761724637502
2010-12-29,0.5769440255999999,11,0.6007521361390638
2010-12-30,6.1276901376,16,-1.0215539875328117
2010-12-31,12.5154352128,6,-0.6581404338999991
2011-01-01,-10.185386598400001,15,0.49990340186718885
2011-01-02,-3.1239655424,29,3.5242338248921885
2011-01-03,7.6359437312,51,1.3328553471765627
2011-01-04,7.7961088,30,5.46838347521875
2011-01-05,-6.032227840000003,31,20.06937421131875
2011-01-06,1.0074951679999993,33,11.396304656217186
2011-01-07,-0.4837722111999998,23,8.348248282428123
2011-01-08,-2.8682578944,26,23.451549753749998
2011-01-09,-2.8959442944000005,25,0.8951198769843742
2011-01-10,10.8276041728,19,-1.7590583220984364
2011-01-11,-2.958128128000001,22,7.085381523825002
2011-01-12,5.0050435072,31,1.7065473705843779
2011-01-13,-6.6394149888000005,10,5.092730426456253
2011-01-14,4.3226120192,12,-0.012321519223435828
2011-01-15,-3.4507410432000007,32,4.591839206325002
2011-01-16,-2.81049344,17,9.473005239948439
2011-01-17,5.8500345856,21,-0.0318680397624993
2011-01-18,2.0736885759999986,17,5.775803858054688
2011-01-19,-0.5668721664000014,13,12.509268957823437
2011-01-20,2.446178304,14,3.6861691763640625
2011-01-21,2.353450495999999,8,4.150157681246875
2011-01-22,-4.421871411200001,5,10.264856091217188
2011-01-23,-3.0774175744,9,8.734345483084375
2011-01-24,3.7377913856000005,22,5.569424461612501
2011-01-25,0.21262745599999944,14,3.768876447323438
2011-01-26,2.4362054655999996,10,3.063789781318751
2011-01-27,6.258568089599999,10,-1.756971102470311
2011-01-28,-0.9638067200000009,3,-0.13808439109687298
2011-01-29,-6.272728166400001,17,4.118881514190627
2011-01-30,1.0785347584,19,11.862447369846876
2011-01-31,1.1526598656,14,-2.0078430686031252
2011-02-01,1.5495372799999996,4,-0.049468622020312214
2011-02-02,4.846332415999999,10,9.230001570368751
2011-02-03,-3.6803166208,5,5.494407057206251
2011-02-04,-1.6181783552000004,7,0.49308422857031253
2011-02-05,-2.5395628032000004,18,0.9431945432343751
2011-02-06,-0.9899515903999998,3,0.0872997811359385
2011-02-07,4.415069184,18,0.2676506556171888
2011-02-08,-2.4180356096000004,0,0.3919588457828136
2011-02-09,8.5019994112,3,0.5403021369843757
2011-02-10,3.3921397759999987,4,1.5655421185578131
2011-02-11,1.442609459199999,19,0.4902426160312504
2011-02-12,-7.3540269056000005,4,-0.36855724878281226
2011-02-13,-2.0996281343999996,4,1.8010307101468752
2011-02-14,3.8501376,5,0.6634365231625001
2011-02-15,7.236940799999999,8,-0.28511887430156235
2011-02-16,-0.7552890880000014,0,0.8264983631984376
2011-02-17,-5.191956787200001,2,4.7768584294484375
2011-02-18,0.47124684799999983,3,0.36347482518281227
2011-02-19,1.0260761600000001,6,8.5776932069125
2011-02-20,-3.4628226048000004,10,0.8480892424640618
2011-02-21,-0.09047040000000006,32,-0.78315957228125
2011-02-22,2.7411839999999996,29,-0.4872742805874998
2011-02-23,9.013568511999999,16,3.6556181387140634
2011-02-24,-0.056488243200000454,16,-0.6645745567656245
2011-02-25,5.3267480576,60,1.6019742736359381
2011-02-26,-3.0804728832000006,40,1.5082701330546877
2011-02-27,-6.0662148096,6,0.5106489378234379
2011-02-28,-0.04893050879999983,10,0.5938067011453128
2011-03-01,6.614911488000001,11,2.687229244928125
2011-03-02,20.5452136448,10,4.508566715
2011-03-03,-1.9916464128000015,18,2.2190067229375
2011-03-04,-1.8515841024000004,9,2.27061392235625
2011-03-05,-8.2497494016,26,2.28990971896875
2011-03-06,0.5535906816000002,42,0.2676472101468753
2011-03-07,11.9858439168,15,2.4599829981625003
2011-03-08,3.9538319360000003,17,1.342103933198438
2011-03-09,9.201886617599998,8,-0.6058960603328121
2011-03-10,0.11827845119999836,21,0.609682001064063
2011-03-11,1.1457396735999996,23,-0.37857057797656196
2011-03-12,-11.0298888192,23,3.7649801520953132
2011-03-13,-5.1214081024,21,3.4347852695953125
2011-03-14,22.632651366399998,69,3.3049675156265623
2011-03-15,-6.488704819200002,97,0.23059206591718717
2011-03-16,2.997482086399998,52,0.4658548038609377
2011-03-17,-4.010451558400002,38,-0.4340084013218746
2011-03-18,14.5066768384,4,-0.28283336301562434
2011-03-19,-2.754131353600002,28,1.7809488124640631
2011-03-20,-0.826313830400002,55,-0.3720753370624996
2011-03-21,19.8061417472,40,1.7644777902937503
2011-03-22,5.685341081599997,32,1.64687562904375
2011-03-23,0.2813295615999962,36,3.614417580590625
2011-03-24,-4.227103846400002,27,3.4027993344484373
2011-03-25,13.141643263999999,31,2.2869521224640623
2011-03-26,-17.825922252800005,53,-0.6897458925000002
2011-03-27,0.31565598719999954,22,-0.40934415103124966
2011-03-28,-3.281022464000001,15,0.7020738774281257
2011-03-29,7.9292033023999995,20,0.6795734314687506
2011-03-30,-1.8300253184000024,14,0.6736925838968755
2011-03-31,11.588195123199998,23,0.6875682203656253
2011-04-01,8.419742003199996,11,-0.2993122509562498
2011-04-02,-14.502589542400003,0,-0.17257959919062477
2011-04-03,0.6070584319999988,21,-0.10363782010781228
2011-04-04,-8.7759741952,22,0.9389650412500002
2011-04-05,3.867855564800001,13,3.8500592282343753
2011-04-06,-1.059925401600001,18,3.5127771256984373
2011-04-07,15.909372313599999,14,1.362439138198437
2011-04-08,7.593474457599996,16,-0.5326296655515628
2011-04-09,-14.777149337600001,19,4.6888343974640625
2011-04-10,-5.605489459199999,11,20.2827209875
2011-04-11,3.574329036800001,23,17.505466253749997
2011-04-12,11.937248256,30,-1.226324648015627
2011-04-13,2.1403040767999997,45,-1.919183414598438
2011-04-14,0.5460680703999969,15,-0.26855230470624836
2011-04-15,-7.492098867200001,37,2.9727561513250027
2011-04-16,0.9548589056000001,27,4.842671551178126
2011-04-17,1.3199555583999985,6,7.615217063671876
2011-04-18,6.9285617664,24,4.204210713992188
2011-04-19,11.251705548799997,24,-1.664696306067187
2011-04-20,-1.3119320064000028,53,-0.9152176892499992
2011-04-21,-4.395930009600001,23,4.465797548678126
2011-04-22,7.483872256,3,5.098059076984375
2011-04-23,-9.5554799616,6,8.846607105401564
2011-04-24,-4.395023052800001,20,17.3176793705125
2011-04-25,4.0310721536,18,3.1726173901437487
2011-04-26,4.2106988543999995,28,7.922441699082812
2011-04-27,4.113988915199998,32,0.7689713222843748
2011-04-28,14.530089881599999,30,-1.6091955562499984
2011-04-29,5.002156543999998,19,-1.096217117578123
2011-04-30,-16.4179007488,32,2.150755159226565
2011-05-01,4.6060829696,29,2.0410164508781268
2011-05-02,-4.607423692800001,30,3.052680974843751
2011-05-03,20.7642756096,21,4.012088923723438
2011-05-04,-1.7773751296000029,24,9.993155165878125
2011-05-05,27.9282510848,29,8.33796878559375
2011-05-06,-11.471159193600005,16,5.166817154892187
2011-05-07,-16.193977856000004,54,3.2959533737499997
2011-05-08,-7.118280089600001,17,-1.5225053277968743
2011-05-09,9.4950183936,54,7.027504405845314
2011-05-10,-1.0879137792000027,29,-0.5120254284203114
2011-05-11,26.46718208,16,-1.0112175089718736
2011-05-12,-6.965628518400003,14,10.29609949414844
2011-05-13,7.941732761600001,16,1.374663555698438
2011-05-14,6.550540902399998,52,13.84896830228125
2011-05-15,-19.086138572800003,23,-1.1765463828296885
2011-05-16,12.7483172864,15,0.768306654820313
2011-05-17,4.391027404799999,17,4.000588049625001
2011-05-18,12.2442580992,11,-0.19832902080312365
2011-05-19,8.477492735999995,25,7.185670701214064
2011-05-20,2.9821288447999983,20,-1.3809044694218748
2011-05-21,2.0837935103999996,23,2.1752942268078135
2011-05-22,7.157815295999995,17,-0.8353852240921871
2011-05-23,-18.1085103104,45,0.4600346939453137
2011-05-24,6.2457201664,39,1.589400027682813
2011-05-25,0.014587596799998437,38,0.5119834336000005
2011-05-26,-9.9747648512,24,4.5928376043046875
2011-05-27,29.90573056,17,0.25290610583906237
2011-05-28,-21.333518438400002,30,6.488586340962501
2011-05-29,-10.681791692800001,36,3.0177370484531245
2011-05-30,-3.4658750464,28,3.0744564711421876
2011-05-31,22.7398033408,28,1.0743360319843749
2011-06-01,12.602581094399998,32,1.240806512682813
2011-06-02,-2.3814187008000047,7,1.3055362381625006
2011-06-03,-2.9008006144000014,26,9.346414798635939
2011-06-04,4.491713228799998,19,3.5653415005546876
2011-06-05,-13.3324259328,18,1.7470416213546875
2011-06-06,-2.7770130432,27,8.948677470185938
2011-06-07,-0.6340177919999999,13,3.36326142029375
2011-06-08,13.3706615808,12,4.598776546325
2011-06-09,15.199986892799997,26,18.557686901396874
2011-06-10,4.862956543999999,29,7.119843393896875
2011-06-11,-11.024387584000003,26,14.457084646021874
2011-06-12,-5.926434816,4,5.7787099458124995
2011-06-13,-3.9925500928,6,10.29260327327344
2011-06-14,27.3339643904,4,20.026219755985938
2011-06-15,23.636757811199995,3,9.8844374820625
2011-06-16,14.736470015999998,12,17.281654559226563
2011-06-17,1.5954890751999926,21,-4.375613800528125
2011-06-18,-19.681386700800005,12,3.400533620375003
2011-06-19,5.463385292799998,18,14.623940474625002
2011-06-20,3.320505855999997,29,6.69461335099844
2011-06-21,-9.3607565312,11,5.086147319223439
2011-06-22,-5.279531724800002,6,13.380554707673438
2011-06-23,2.8836296703999977,6,23.746939388204687
2011-06-24,4.057551052799997,7,11.47389966616875
2011-06-25,-7.562453913600001,42,7.935840206745312
2011-06-26,-6.6384601088,15,-1.5266568393437496
2011-06-27,32.5913690112,28,7.558957001018753
2011-06-28,24.646338867199997,12,3.2644423567328156
2011-06-29,1.8643773439999975,46,12.693773493015629
2011-06-30,6.079010406399995,17,4.979868172712501
2011-07-01,0.887830527999995,20,19.386972118003126
2011-07-02,-23.503550464000003,15,3.188047093279687
2011-07-03,-5.018433945600002,33,6.272353085737501
2011-07-04,-1.9409883136000001,47,8.441116856037501
2011-07-05,15.6255668224,23,2.3355177997718766
2011-07-06,47.9484555264,6,-0.16380594720312303
2011-07-07,-14.692013056000008,3,6.390488594550002
2011-07-08,27.455733350399996,21,27.05643705283594
2011-07-09,-29.403136409600002,20,22.928595557118747
2011-07-10,-8.227658649600002,4,29.14871289935
2011-07-11,18.8374366208,0,19.02821899385781
2011-07-12,22.2835692544,3,25.209719877754686
2011-07-13,-6.5176480768000005,20,10.513014314526561
2011-07-14,-5.249133363200002,20,0.5232439287890642
2011-07-15,2.9769406463999957,35,3.9165322620531295
2011-07-16,-15.355185766400005,6,7.310333628509381
2011-07-17,-6.380287897599999,19,-1.6900289099640577
2011-07-18,4.308758015999999,14,37.44158379524844
2011-07-19,8.313122406399998,21,47.2420718921375
2011-07-20,3.929171967999995,6,2.7126245718671846
2011-07-21,5.274443775999998,9,-0.43849327737968835
2011-07-22,8.981176729599998,15,30.202044421295316
2011-07-23,-12.359297536,24,6.0464231969093785
2011-07-24,-9.362048921600001,7,4.324914594040628
2011-07-25,8.616704512,6,30.05754473357344
2011-07-26,27.9051521024,24,12.937612985553127
2011-07-27,11.182304767999995,25,-3.5133349125156226
2011-07-28,19.587627417599997,16,-0.4567310338265598
2011-07-29,-7.319350886400002,48,21.545565484526566
2011-07-30,-14.016288460800002,31,2.8485436272890654
2011-07-31,-15.2568567808,21,12.839224316340628
2011-08-01,2.2318256128000016,18,1.4926140424281256
2011-08-02,35.7839470592,34,0.398233180895315
2011-08-03,-1.6642563072000058,21,-0.041471863518747654
2011-08-04,0.9104693247999975,4,6.5511985370359405
2011-08-05,14.028270079999999,6,16.259434058381252
2011-08-06,-28.1973005312,15,8.097344606267187
2011-08-07,-11.6861799424,8,0.26046489552812524
2011-08-08,8.4377146368,11,10.187627005248437
2011-08-09,15.054727987199998,21,1.608812680596876
2011-08-10,10.573803417599997,8,5.2589283057734395
2011-08-11,13.500571750399999,17,6.168729271360938
2011-08-12,46.3416252416,17,11.036886870803126
2011-08-13,-50.83494778880001,22,0.4635118491812502
2011-08-14,-11.322512896,4,5.230239472431251
2011-08-15,36.331557171200004,9,4.209518028057813
