,docsifyjs/docsify,mkdocs/mkdocs,facebook/docusaurus
2025-05-19,0,0,-0.19272960000000008
2025-05-20,0,0,-0.15131904000000007
2025-05-21,0,0,-0.12391526399999993
2025-05-22,0,0,0.8955057152000001
2025-05-23,0,0,-0.2681018367999997
2025-05-24,0,0,-0.11740805119999996
2025-05-25,0,0,-0.048000000000000036
2025-05-26,1,0,1.9664
2025-05-27,1,0,5.574464
2025-05-28,0,0,1.6195712000000002
2025-05-29,0,0,-1.1929267200000004
2025-05-30,0,0,2.3904122879999994
2025-05-31,0,0,-1.0091413504
2025-06-01,0,0,-0.5348736000000003
2025-06-02,0,0,1.6229657599999998
2025-06-03,0,0,-0.6924221439999999
2025-06-04,0,0,0.6013468672000002
2025-06-05,0,0,3.5247343616
2025-06-06,0,0,1.9646117888
2025-06-07,0,0,-1.062235136
2025-06-08,0,0,-0.5438656512000003
2025-06-09,0,0,-0.3377894400000002
2025-06-10,0,0,-0.252148224
2025-06-11,0,0,-0.20018862080000002
2025-06-12,0,0,-0.143380992
2025-06-13,0,0,1.8791996416000003
2025-06-14,1,0,-0.49304053759999955
2025-06-15,0,0,-0.19740805120000005
2025-06-16,0,0,-0.09600000000000007
2025-06-17,0,0,0.9328
2025-06-18,0,0,-0.25107199999999996
2025-06-19,0,0,1.8791423999999999
2025-06-20,0,0,-0.48185343999999997
2025-06-21,0,0,-0.22237542400000004
2025-06-22,0,0,-0.14647470080000002
2025-06-23,0,0,-0.08762880000000003
2025-06-24,0,0,2.93200128
2025-06-25,0,0,2.344754688
2025-06-26,0,0,1.1136772096
2025-06-27,0,0,-0.8127754240000001
2025-06-28,0,0,-0.4297387008000002
2025-06-29,0,0,-0.27340800000000015
2025-06-30,0,0,-0.20509440000000012
2025-07-01,0,0,-0.1631385600000001
2025-07-02,0,0,-0.13480089599999986
2025-07-03,0,0,0.8855753728000003
2025-07-04,0,0,1.7338165248000004
2025-07-05,1,0,-0.5049387007999999
2025-07-06,0,0,-0.20800000000000018
