,tryghost/ghost,getgrav/grav,WordPress/WordPress
2022-10-17,13,0,9.2797447168
2022-10-18,15,0,10.527688601600001
2022-10-19,36,0,0.33995694080000227
2022-10-20,36,0,1.6628436992000006
2022-10-21,42,0,1.3692351487999996
2022-10-22,0,0,0.6802263039999996
2022-10-23,0,0,-0.9664739328000005
2022-10-24,16,0,5.573265817599999
2022-10-25,17,2,3.6040677376000003
2022-10-26,21,2,-0.5363124223999991
2022-10-27,47,0,3.2609337344
2022-10-28,4,0,1.0279854080000002
2022-10-29,0,0,4.33254144
2022-10-30,10,0,1.8466151424000001
2022-10-31,15,0,4.064072396799999
2022-11-01,15,0,1.7079187455999998
2022-11-02,17,0,-0.0598171648000001
2022-11-03,17,0,-0.5451275264000002
2022-11-04,12,0,1.8740257792
2022-11-05,2,0,-0.35240140799999997
2022-11-06,0,0,2.0286419968000002
2022-11-07,19,0,3.7756855296000005
2022-11-08,9,0,0.3408958464000005
2022-11-09,6,0,6.7591428096
2022-11-10,5,0,7.7167980544
2022-11-11,11,0,9.908856627199999
2022-11-12,0,0,-3.1127256064000006
2022-11-13,0,0,0.7554080767999984
2022-11-14,10,0,3.9745883135999995
2022-11-15,8,0,-0.4867904512000001
2022-11-16,2,0,3.1796080639999995
2022-11-17,38,0,0.8507820032
2022-11-18,18,0,0.14168391680000036
2022-11-19,0,0,-0.4903628799999993
2022-11-20,0,0,-0.07291422719999985
2022-11-21,6,0,0.19746959359999994
2022-11-22,6,0,4.2684602368
2022-11-23,15,0,2.5378164736000004
2022-11-24,14,0,3.5043489792
2022-11-25,3,0,-0.778928128
2022-11-26,0,0,6.910925004799999
2022-11-27,0,0,-1.2587619327999997
2022-11-28,13,0,0.6959282175999995
2022-11-29,10,0,8.7815141376
2022-11-30,13,0,4.243405209600001
2022-12-01,30,1,4.241152
2022-12-02,28,1,-0.8349090816000002
2022-12-03,0,0,-0.9156490240000006
2022-12-04,0,0,1.6280846335999999
2022-12-05,12,0,1.4577640448
2022-12-06,13,0,8.5125344256
2022-12-07,29,0,0.10102353920000073
2022-12-08,41,0,0.9449118719999996
2022-12-09,14,0,1.2603103232000001
2022-12-10,0,0,-0.5908819968000001
2022-12-11,0,0,-0.09155297280000041
2022-12-12,11,0,3.0878913536
2022-12-13,7,0,3.5834672128000005
2022-12-14,23,0,5.2284402688
2022-12-15,8,0,1.6689408000000001
2022-12-16,5,0,0.08828385279999962
2022-12-17,0,0,0.5559292927999997
2022-12-18,0,0,0.7346823167999998
2022-12-19,0,0,2.8341400575999995
2022-12-20,2,0,0.4770006015999999
2022-12-21,0,0,-0.25629020159999993
2022-12-22,0,0,1.0581027840000004
2022-12-23,1,0,0.01898065920000036
2022-12-24,0,0,0.2692921344
2022-12-25,0,0,0.3700452352
2022-12-26,0,0,0.4169853952
2022-12-27,0,0,0.4505562112000001
2022-12-28,0,0,0.4764268544000001
2022-12-29,0,0,0.5192553472
2022-12-30,1,0,1.5342637056
2022-12-31,0,0,0.3361820672
2023-01-01,0,1,0.46865141759999984
2023-01-02,4,6,1.5006514175999999
2023-01-03,10,0,0.3150514176
2023-01-04,17,0,0.44311541759999984
2023-01-05,8,0,4.4802226176
2023-01-06,17,0,0.6981246976000002
2023-01-07,0,0,-0.011272294400000327
2023-01-08,0,0,0.2437532671999998
2023-01-09,3,0,3.3493246975999997
2023-01-10,11,0,4.7985197056
2023-01-11,20,2,5.1889308672
2023-01-12,6,0,2.7165157376
2023-01-13,10,0,3.8533738495999996
2023-01-14,0,0,0.631778304
2023-01-15,0,0,5.1536156671999995
2023-01-16,3,0,2.5081112575999995
2023-01-17,11,0,-0.34786211840000014
2023-01-18,17,0,8.2531492864
2023-01-19,15,0,7.905455513600001
2023-01-20,22,0,2.2351772672
2023-01-21,0,0,-1.0973347840000005
2023-01-22,0,0,0.8663177215999993
2023-01-23,16,0,4.0634267648
2023-01-24,10,0,12.5841385472
2023-01-25,19,0,2.6704778240000007
2023-01-26,7,0,2.4825454592
2023-01-27,1,0,4.816415744
2023-01-28,0,0,-0.3918449663999999
2023-01-29,0,0,-1.4231844864000007
2023-01-30,25,0,1.3195538431999994
2023-01-31,9,0,6.2333472768
2023-02-01,9,0,11.2752203776
2023-02-02,16,0,9.75304704
2023-02-03,12,0,14.1993521152
2023-02-04,0,0,-0.19853475839999923
2023-02-05,0,0,-3.287819059200002
2023-02-06,1,0,13.314089676799998
2023-02-07,5,0,47.959046553600004
2023-02-08,4,0,-7.290271027199999
2023-02-09,15,0,-5.321120051200003
2023-02-10,4,1,-2.8073153536000017
2023-02-11,0,0,-0.6073025535999999
2023-02-12,0,0,-2.0780394495999994
2023-02-13,24,0,14.8008262656
2023-02-14,2,0,12.9953662976
2023-02-15,10,1,0.7356517376000031
2023-02-16,9,0,0.41187911680000067
2023-02-17,22,1,1.7805326335999991
2023-02-18,0,0,-0.8998350848000007
2023-02-19,0,14,-1.1671661568000005
2023-02-20,21,8,1.3459795967999992
2023-02-21,25,5,10.223576985600001
2023-02-22,28,5,4.425531187200002
2023-02-23,26,0,4.699388108800001
2023-02-24,1,2,0.7729487871999998
2023-02-25,0,0,-0.4923755520000004
2023-02-26,0,0,-0.8485672960000006
2023-02-27,21,0,2.6396598271999996
2023-02-28,14,0,5.2631284736
2023-03-01,24,0,15.5537512448
2023-03-02,30,0,-2.9185348607999995
2023-03-03,16,0,0.34064302079999953
2023-03-04,0,0,-1.1729318912000002
2023-03-05,0,0,-0.4968467456000003
2023-03-06,7,6,5.7991171072
2023-03-07,12,2,9.7639023616
2023-03-08,11,0,3.3856620544000005
2023-03-09,7,0,6.803459891200001
2023-03-10,14,0,5.2788313088
2023-03-11,0,0,-2.6234093568000008
2023-03-12,1,0,-1.1533560832000012
2023-03-13,9,0,0.38275829759999924
2023-03-14,18,0,4.454934425599999
2023-03-15,31,0,0.7458629632000009
2023-03-16,21,0,0.16139141120000033
2023-03-17,38,1,0.5753321472000004
2023-03-18,0,0,1.7517895680000006
2023-03-19,0,0,0.7055878144000003
2023-03-20,9,0,2.9369086976
2023-03-21,15,0,6.5736365056
2023-03-22,29,7,-0.37077473279999973
2023-03-23,17,0,0.43150172159999967
2023-03-24,25,0,2.7092046847999995
2023-03-25,0,0,-0.5722958847999999
2023-03-26,0,0,-0.07115847680000043
2023-03-27,10,0,1.1124072448
2023-03-28,26,0,4.0277670912
2023-03-29,7,0,1.4165658624000006
2023-03-30,26,0,1.6007651327999999
2023-03-31,2,0,-0.3145858048000001
2023-04-01,1,0,0.07708293119999987
2023-04-02,6,0,0.22547056639999996
2023-04-03,13,0,0.3317374975999998
2023-04-04,15,0,9.3746272256
2023-04-05,18,0,-1.3960798207999994
2023-04-06,25,1,0.7161451519999995
2023-04-07,24,0,-0.13706270720000013
2023-04-08,2,0,1.1413127168
2023-04-09,0,0,0.07082741759999989
2023-04-10,10,0,2.2511922176
2023-04-11,13,0,1.9227749375999998
2023-04-12,21,0,0.8051332096000006
2023-04-13,18,0,-0.06203545599999982
2023-04-14,24,0,0.2706349055999999
2023-04-15,0,0,0.3529833471999999
2023-04-16,0,0,0.4087341056
2023-04-17,19,0,0.4359350272
2023-04-18,28,0,2.4655937536000003
2023-04-19,26,0,3.0780105728000002
2023-04-20,33,0,2.7493250048
2023-04-21,47,0,6.6001820672000004
2023-04-22,0,0,-1.3025485824
2023-04-23,0,0,-0.3072205824000007
2023-04-24,0,0,3.9943858175999996
2023-04-25,2,0,-0.6582964224000001
2023-04-26,9,0,3.9090574335999997
2023-04-27,14,0,2.2947678208
2023-04-28,1,0,1.2951931904
2023-04-29,0,0,-0.5236146175999998
2023-04-30,0,0,-0.05874923520000008
2023-05-01,11,0,0.1820005375999998
2023-05-02,12,0,2.2655773696
2023-05-03,15,0,12.918708736
2023-05-04,3,0,-1.3605371903999997
2023-05-05,17,0,0.08575743999999919
2023-05-06,0,0,-0.48873205760000027
2023-05-07,0,0,-0.09215928320000022
2023-05-08,11,10,1.0942258175999997
2023-05-09,7,12,1.9900875775999998
2023-05-10,9,4,1.7738638335999999
2023-05-11,13,0,6.691316940800001
2023-05-12,14,0,-0.3343645695999995
2023-05-13,1,0,-0.4269416448000005
2023-05-14,0,0,0.9814812671999997
2023-05-15,14,0,-0.04340490240000028
2023-05-16,28,0,7.167200665599999
2023-05-17,46,0,3.8570156032000003
2023-05-18,11,0,0.7624214528
2023-05-19,51,0,0.24453601280000004
2023-05-20,0,0,0.5913494527999998
2023-05-21,0,0,-0.20349665280000018
2023-05-22,25,0,3.0683821055999996
2023-05-23,32,1,1.5828790272
2023-05-24,25,0,1.6233102336000003
2023-05-25,36,0,3.6056091648000006
2023-05-26,1,0,1.2633737216000003
2023-05-27,0,0,-0.4674097152000001
2023-05-28,0,0,-0.00976404480000026
2023-05-29,13,0,1.1630723071999998
2023-05-30,34,0,5.0614332416
2023-05-31,23,0,-0.7641726975999998
2023-06-01,58,5,0.9383728127999997
2023-06-02,63,0,-0.04129157119999993
2023-06-03,0,0,0.19646259200000016
2023-06-04,2,0,0.3276039168
2023-06-05,41,0,3.3959806975999998
2023-06-06,39,0,1.8240941056000002
2023-06-07,44,0,5.8038147072
2023-06-08,26,1,4.9653779456
2023-06-09,32,0,0.6574637055999997
2023-06-10,0,0,0.22437406719999942
2023-06-11,3,0,-0.4133069824000004
2023-06-12,13,0,0.9261976575999995
2023-06-13,28,3,1.8806460416
2023-06-14,37,4,9.6936628224
2023-06-15,20,5,0.06143252480000072
2023-06-16,32,0,3.0036268031999995
2023-06-17,0,0,0.8953971712
2023-06-18,1,0,2.2858242048
2023-06-19,13,0,4.2038377472
2023-06-20,16,0,7.7746502656
2023-06-21,30,0,16.7839378432
2023-06-22,19,0,12.352394956800001
2023-06-23,29,0,10.6900100096
2023-06-24,0,0,5.468942028799999
2023-06-25,0,0,1.1528504319999984
2023-06-26,7,0,14.307672780799997
2023-06-27,24,0,28.3191051264
2023-06-28,5,0,8.3817419776
2023-06-29,23,0,5.8819496959999995
2023-06-30,1,0,-4.058417664
2023-07-01,0,0,-2.3883456512000008
2023-07-02,0,0,-2.0634257408000005
2023-07-03,14,0,2.8918541311999992
2023-07-04,18,0,0.6373256192000007
2023-07-05,9,0,6.052528742400002
2023-07-06,10,0,9.402782208000001
2023-07-07,18,0,3.6536013824000007
2023-07-08,0,0,0.30415513599999944
2023-07-09,0,0,11.2819892224
2023-07-10,20,0,9.5799170048
2023-07-11,16,0,14.924400947199999
2023-07-12,15,0,-0.6809698304000005
2023-07-13,11,0,1.3926114303999988
2023-07-14,17,0,5.0157026304
2023-07-15,0,0,-1.2284173312000002
2023-07-16,0,0,-0.0006029312000004339
2023-07-17,30,0,7.4763285504
2023-07-18,12,8,8.323277926400001
2023-07-19,7,0,0.6389177344000014
2023-07-20,13,0,-1.2385408
2023-07-21,17,0,0.8366227455999997
2023-07-22,0,0,0.02506792960000026
2023-07-23,0,0,-0.6208874496000001
2023-07-24,8,0,4.8061360128
2023-07-25,23,0,5.985578188800001
2023-07-26,12,0,1.3053547520000008
2023-07-27,15,0,0.8706173952
2023-07-28,2,0,1.2861040639999997
2023-07-29,0,0,-0.5764000768000002
2023-07-30,0,0,-0.12837099520000028
2023-07-31,12,0,1.0687388671999996
2023-08-01,22,0,7.9786674176000005
