,rust-lang/rust,golang/go,swiftlang/swift
2011-02-25,12,17,-0.625
2011-02-26,6,1,2.609375
2011-02-27,0,0,-0.7734375
2011-02-28,2,7,-1.080078125
2011-03-01,9,9,3.5263671875
2011-03-02,27,11,3.68939208984375
2011-03-03,16,14,-3.730194091796875
2011-03-04,12,10,-0.0888671875
2011-03-05,3,10,-1.10009765625
2011-03-06,6,12,0.475860595703125
2011-03-07,18,31,1.1455841064453125
2011-03-08,17,19,-1.3624725341796875
2011-03-09,23,12,-0.4888916015625
2011-03-10,18,14,-0.3067626953125
2011-03-11,17,14,-0.187042236328125
2011-03-12,4,6,-0.088287353515625
2011-03-13,2,2,3.9319610595703125
2011-03-14,27,4,4.954681396484375
2011-03-15,12,13,-2.0370941162109375
2011-03-16,15,20,-2.146820068359375
2011-03-17,9,16,6.15625
2011-03-18,24,7,-0.0078125
2011-03-19,15,1,-0.2265625
2011-03-20,13,1,4.2998046875
2011-03-21,32,8,4.3953857421875
2011-03-22,29,11,13.922332763671875
2011-03-23,24,18,-8.035171508789062
2011-03-24,17,7,-5.634613037109375
2011-03-25,30,19,-2.510589599609375
2011-03-26,6,6,1.4020233154296875
2011-03-27,11,3,0.416595458984375
2011-03-28,8,11,-2.6639251708984375
2011-03-29,17,31,-1.1609954833984375
2011-03-30,12,8,-0.7291717529296875
2011-03-31,23,10,-0.46978759765625
2011-04-01,26,3,-0.18719482421875
2011-04-02,6,6,1.89013671875
2011-04-03,10,3,-1.087615966796875
2011-04-04,1,13,0.6779937744140625
2011-04-05,8,20,1.3422698974609375
2011-04-06,6,11,-1.203125
2011-04-07,22,10,-0.3671875
2011-04-08,23,24,-0.205078125
2011-04-09,3,1,0.8623046875
2011-04-10,1,2,12.39862060546875
2011-04-11,7,7,-0.703948974609375
2011-04-12,18,9,-4.732818603515625
2011-04-13,15,22,-1.6386566162109375
2011-04-14,13,24,0.068023681640625
2011-04-15,4,28,-1.1103515625
2011-04-16,7,1,-0.57177734375
2011-04-17,8,3,-0.408111572265625
2011-04-18,14,11,-0.3168487548828125
2011-04-19,22,9,-0.2477264404296875
2011-04-20,15,13,-0.085968017578125
2011-04-21,9,18,-0.01611328125
2011-04-22,17,14,1.986907958984375
2011-04-23,4,7,-1.0109100341796875
2011-04-24,2,1,-0.25
2011-04-25,8,14,-0.125
2011-04-26,11,13,-0.078125
2011-04-27,13,13,-0.0546875
2011-04-28,25,18,0.958984375
2011-04-29,23,7,6.4677734375
2011-04-30,2,0,-3.65118408203125
2011-05-01,11,4,-0.959320068359375
2011-05-02,5,20,-0.4765625
2011-05-03,27,14,-0.30078125
2011-05-04,17,7,-0.2119140625
2011-05-05,43,6,-0.15966796875
2011-05-06,19,5,-0.125885009765625
2011-05-07,3,2,0.8974456787109375
2011-05-08,1,6,-0.5763702392578125
2011-05-09,14,4,-0.125
2011-05-10,10,4,-0.0625
2011-05-11,36,10,-0.0390625
2011-05-12,18,14,-0.02734375
2011-05-13,25,22,-0.0205078125
2011-05-14,27,5,-0.01611328125
2011-05-15,3,4,-0.013092041015625
2011-05-16,21,14,-0.0109100341796875
2011-05-17,21,12,0.0
2011-05-18,30,12,0.0
2011-05-19,32,5,0.0
2011-05-20,29,9,0.0
2011-05-21,27,4,0.0
2011-05-22,31,5,0.0
2011-05-23,8,7,0.0
2011-05-24,19,12,0.0
2011-05-25,17,17,0.0
2011-05-26,6,12,0.0
2011-05-27,39,17,0.0
2011-05-28,6,1,0.0
2011-05-29,0,5,0.0
2011-05-30,1,12,0.0
2011-05-31,26,21,2.0
2011-06-01,30,16,-1.0
2011-06-02,20,21,-0.25
2011-06-03,15,16,-0.125
2011-06-04,19,1,-0.078125
2011-06-05,3,2,5.9453125
2011-06-06,4,16,-3.041015625
2011-06-07,5,14,-0.7822265625
2011-06-08,19,13,-0.40118408203125
2011-06-09,29,13,-0.256195068359375
2011-06-10,26,14,-0.1640625
2011-06-11,10,5,-0.123046875
2011-06-12,6,1,-0.0966796875
2011-06-13,4,10,-0.07855224609375
2011-06-14,33,20,-0.065460205078125
2011-06-15,46,11,0.0
2011-06-16,48,19,0.0
2011-06-17,39,15,0.0
2011-06-18,14,3,0.0
2011-06-19,24,7,0.0
2011-06-20,25,24,0.0
2011-06-21,13,7,0.0
2011-06-22,10,14,0.0
2011-06-23,15,7,0.0
2011-06-24,18,12,0.0
2011-06-25,8,3,0.0
2011-06-26,3,1,0.0
2011-06-27,38,21,0.0
2011-06-28,50,16,0.0
2011-06-29,38,19,0.0
2011-06-30,38,14,0.0
2011-07-01,33,8,0.0
2011-07-02,6,3,0.0
2011-07-03,8,0,0.0
2011-07-04,9,6,0.0
2011-07-05,26,8,0.0
2011-07-06,68,16,0.0
2011-07-07,32,11,0.0
2011-07-08,58,12,0.0
2011-07-09,15,8,0.0
2011-07-10,13,6,0.0
2011-07-11,35,14,0.0
2011-07-12,50,24,0.0
2011-07-13,32,29,1.0
2011-07-14,25,16,1.5
2011-07-15,28,10,-1.125
2011-07-16,10,0,-0.3125
2011-07-17,8,5,0.8359375
2011-07-18,15,23,2.39453125
2011-07-19,22,16,17.2998046875
2011-07-20,22,16,-9.99462890625
2011-07-21,24,18,-2.646881103515625
2011-07-22,29,10,-1.3691253662109375
2011-07-23,11,12,2.133453369140625
2011-07-24,4,3,8.90283203125
2011-07-25,16,10,-5.326080322265625
2011-07-26,41,10,1.5811614990234375
2011-07-27,40,15,-3.2111663818359375
2011-07-28,51,18,-1.2815093994140625
2011-07-29,32,14,4.3486328125
2011-07-30,16,0,-2.95751953125
2011-07-31,4,6,17.028594970703125
2011-08-01,12,7,-5.5873870849609375
2011-08-02,48,4,-2.6428680419921875
2011-08-03,32,2,8.175003051757812
2011-08-04,29,14,-5.84930419921875
2011-08-05,40,5,-2.72900390625
2011-08-06,4,2,-0.434600830078125
2011-08-07,0,1,-1.4734954833984375
2011-08-08,14,11,0.19403076171875
2011-08-09,27,5,-0.096405029296875
2011-08-10,31,14,1.068359375
2011-08-11,38,7,3.60321044921875
2011-08-12,76,12,24.994827270507812
2011-08-13,3,3,9.156570434570312
2011-08-14,4,2,-11.951568603515625
2011-08-15,46,12,-7.0475311279296875
2011-08-16,49,17,-2.300689697265625
2011-08-17,33,18,-0.6118927001953125
2011-08-18,31,15,-2.6293792724609375
2011-08-19,38,3,0.5474853515625
2011-08-20,20,4,2.9460601806640625
2011-08-21,0,3,-3.53961181640625
2011-08-22,23,17,5.860595703125
2011-08-23,10,16,3.00860595703125
2011-08-24,21,19,6.329681396484375
2011-08-25,6,15,18.972671508789062
2011-08-26,30,23,-8.242523193359375
2011-08-27,52,1,-8.00909423828125
2011-08-28,4,1,-3.3519287109375
2011-08-29,17,27,1.9351959228515625
2011-08-30,14,10,2.585601806640625
2011-08-31,29,14,14.430130004882812
2011-09-01,51,7,-0.2828826904296875
2011-09-02,20,8,-5.9794464111328125
2011-09-03,15,3,-0.78155517578125
2011-09-04,0,1,-1.1271514892578125
2011-09-05,0,10,-3.32421875
2011-09-06,4,7,4.4183349609375
2011-09-07,8,17,-3.0797119140625
2011-09-08,4,18,-0.029541015625
2011-09-09,9,6,2.9362945556640625
2011-09-10,9,0,-3.3321380615234375
2011-09-11,1,0,-0.0865631103515625
2011-09-12,46,12,-1.123931884765625
2011-09-13,17,7,-0.5249176025390625
2011-09-14,33,20,0.66510009765625
2011-09-15,27,20,2.24761962890625
2011-09-16,30,9,0.2299957275390625
2011-09-17,3,8,-1.5452880859375
2011-09-18,2,2,0.4527740478515625
2011-09-19,9,22,4.217376708984375
2011-09-20,37,14,0.1834259033203125
2011-09-21,30,6,-2.31982421875
2011-09-22,27,8,-0.829010009765625
2011-09-23,42,9,6.5074310302734375
2011-09-24,19,2,0.1666717529296875
2011-09-25,6,2,-3.097503662109375
2011-09-26,23,17,0.907318115234375
2011-09-27,31,8,3.3518524169921875
2011-09-28,23,10,-1.1914825439453125
2011-09-29,7,10,-1.0356597900390625
2011-09-30,33,10,-1.33544921875
2011-10-01,6,3,-0.656097412109375
2011-10-02,3,0,-0.4470977783203125
2011-10-03,4,5,-0.27215576171875
2011-10-04,9,8,-0.17510986328125
2011-10-05,39,18,-0.1400146484375
2011-10-06,16,18,-0.0968475341796875
2011-10-07,14,10,-0.034912109375
2011-10-08,0,5,-0.0109100341796875
2011-10-09,4,0,0.0
2011-10-10,6,5,0.0
2011-10-11,16,12,0.0
2011-10-12,49,17,0.0
2011-10-13,7,23,0.0
2011-10-14,2,22,0.0
2011-10-15,3,5,0.0
2011-10-16,2,2,1.0
2011-10-17,10,17,-0.5
2011-10-18,17,34,9.875
2011-10-19,0,14,-1.0625
2011-10-20,13,5,5.7109375
2011-10-21,46,6,-1.65234375
2011-10-22,4,1,7.2138671875
2011-10-23,5,2,-7.00830078125
2011-10-24,34,3,-2.304107666015625
2011-10-25,7,5,-1.3439178466796875
2011-10-26,9,39,1.08099365234375
2011-10-27,19,6,0.310699462890625
2011-10-28,46,17,1.298492431640625
2011-10-29,10,1,-2.2028045654296875
2011-10-30,7,0,-0.765777587890625
2011-10-31,18,13,-0.4403228759765625
2011-11-01,13,11,25.787109375
2011-11-02,49,44,-11.1552734375
2011-11-03,7,23,-0.36993408203125
2011-11-04,2,20,-3.971343994140625
2011-11-05,29,2,-1.70172119140625
2011-11-06,5,3,-1.0717926025390625
2011-11-07,17,17,2.255859375
2011-11-08,11,14,7.9306640625
2011-11-09,17,34,9.17034912109375
2011-11-10,19,8,4.688201904296875
2011-11-11,16,16,-9.691375732421875
2011-11-12,6,5,-3.20379638671875
2011-11-13,2,4,-1.7958984375
2011-11-14,6,31,-1.21044921875
2011-11-15,8,19,-0.890838623046875
2011-11-16,59,16,0.3075408935546875
2011-11-17,33,10,10.96893310546875
2011-11-18,36,22,2.5280609130859375
2011-11-19,7,6,-6.215240478515625
2011-11-20,1,4,-1.9140625
2011-11-21,13,8,-1.05859375
2011-11-22,17,10,-0.7001953125
2011-11-23,11,6,-0.50830078125
2011-11-24,4,6,-0.391021728515625
2011-11-25,9,6,-0.3130340576171875
2011-11-26,4,2,-0.248748779296875
2011-11-27,0,4,-0.0981903076171875
2011-11-28,6,20,0.0
2011-11-29,37,9,3.0
2011-11-30,11,16,-1.5
2011-12-01,13,25,-0.375
2011-12-02,25,22,-0.1875
2011-12-03,6,0,-0.1171875
2011-12-04,4,1,-0.08203125
2011-12-05,7,13,3.9384765625
2011-12-06,12,15,10.95166015625
2011-12-07,28,25,-2.039276123046875
2011-12-08,15,12,-3.4077301025390625
2011-12-09,13,23,-2.09375
2011-12-10,1,4,0.9453125
2011-12-11,3,5,-1.6953125
2011-12-12,4,30,-0.7568359375
2011-12-13,21,38,1.4832763671875
2011-12-14,33,30,6.606964111328125
2011-12-15,12,35,4.4719085693359375
2011-12-16,42,19,-5.7336578369140625
2011-12-17,25,4,-1.7462615966796875
2011-12-18,16,2,-0.95587158203125
2011-12-19,46,23,-0.633148193359375
2011-12-20,33,36,-0.4423828125
2011-12-21,25,41,5.66033935546875
2011-12-22,21,28,21.728424072265625
2011-12-23,11,15,-4.455108642578125
2011-12-24,5,1,-8.098190307617188
2011-12-25,1,3,-2.921875
2011-12-26,1,2,-1.703125
2011-12-27,0,2,-1.158203125
2011-12-28,12,0,-0.85546875
2011-12-29,5,0,-0.66595458984375
2011-12-30,9,0,-0.53778076171875
2011-12-31,9,0,-0.3905792236328125
2012-01-01,2,0,-0.0981903076171875
2012-01-02,23,0,0.0
2012-01-03,11,9,0.0
2012-01-04,13,7,0.0
2012-01-05,23,12,3.0
2012-01-06,28,5,4.5
2012-01-07,29,0,-3.375
2012-01-08,10,2,-0.9375
2012-01-09,25,19,-0.4921875
2012-01-10,18,26,-0.31640625
2012-01-11,22,27,7.7744140625
2012-01-12,21,26,19.82861328125
2012-01-13,32,18,-7.135955810546875
2012-01-14,31,9,0.3887176513671875
2012-01-15,15,8,-6.127960205078125
2012-01-16,43,15,-0.40625
2012-01-17,63,24,8.5078125
2012-01-18,41,20,15.19140625
2012-01-19,76,45,-6.305908203125
2012-01-20,76,22,-7.6573486328125
2012-01-21,31,7,-3.18756103515625
2012-01-22,8,8,-1.7957763671875
2012-01-23,20,29,-1.2091827392578125
2012-01-24,66,19,2.15399169921875
2012-01-25,41,31,-2.16387939453125
2012-01-26,32,29,6.1041717529296875
2012-01-27,36,16,-4.0191650390625
2012-01-28,14,1,-1.0685577392578125
2012-01-29,13,11,-0.51953125
2012-01-30,15,30,-0.3349609375
2012-01-31,31,42,0.76025390625
2012-02-01,22,24,0.317169189453125
2012-02-02,25,18,1.2294769287109375
2012-02-03,29,37,-1.279144287109375
2012-02-04,43,17,-0.4279327392578125
2012-02-05,17,5,-0.19140625
2012-02-06,21,35,1.8740234375
2012-02-07,10,14,-0.09130859375
2012-02-08,31,48,0.179779052734375
2012-02-09,12,30,-0.8062286376953125
2012-02-10,45,29,0.6972808837890625
2012-02-11,21,26,0.321929931640625
2012-02-12,28,5,-0.732421875
2012-02-13,34,46,0.732421875
2012-02-14,25,47,-0.66436767578125
2012-02-15,24,39,-0.242431640625
2012-02-16,6,36,3.8656463623046875
2012-02-17,17,36,-1.0865936279296875
2012-02-18,26,16,-1.056549072265625
2012-02-19,3,32,-0.4195098876953125
2012-02-20,8,21,-0.2457733154296875
2012-02-21,24,30,-0.161529541015625
2012-02-22,18,33,0.8797149658203125
2012-02-23,31,28,-0.5849609375
2012-02-24,21,31,-0.1934814453125
2012-02-25,12,3,-0.119232177734375
2012-02-26,0,4,9.950027465820312
2012-02-27,14,24,-5.02734375
2012-02-28,17,20,-1.2705078125
2012-02-29,37,29,0.35888671875
2012-03-01,14,30,13.096282958984375
2012-03-02,25,21,-1.4093475341796875
2012-03-03,17,6,-2.017578125
2012-03-04,8,8,4.6748046875
2012-03-05,5,43,0.54486083984375
2012-03-06,49,35,-4.934295654296875
2012-03-07,20,62,0.16552734375
2012-03-08,30,40,-2.131256103515625
2012-03-09,10,12,-0.0555267333984375
2012-03-10,29,6,2.767242431640625
2012-03-11,24,1,25.440185546875
2012-03-12,13,33,-14.851333618164062
2012-03-13,23,31,-2.99591064453125
2012-03-14,25,21,-0.531280517578125
2012-03-15,60,21,-0.37481689453125
2012-03-16,40,12,6.801910400390625
2012-03-17,8,4,-2.565826416015625
2012-03-18,9,3,-1.3699188232421875
2012-03-19,20,7,9.49896240234375
2012-03-20,21,19,1.79364013671875
2012-03-21,30,9,-5.574615478515625
2012-03-22,25,9,0.2109527587890625
2012-03-23,34,17,-1.965484619140625
2012-03-24,11,0,-1.84619140625
2012-03-25,13,2,2.9865570068359375
2012-03-26,15,16,2.3561248779296875
2012-03-27,25,29,4.534454345703125
2012-03-28,20,7,1.771270751953125
2012-03-29,49,0,9.851119995117188
2012-03-30,12,8,-7.2459869384765625
2012-03-31,3,2,-3.8895721435546875
2012-04-01,22,0,-1.8575897216796875
2012-04-02,15,12,10.8006591796875
2012-04-03,13,10,-1.869842529296875
2012-04-04,24,5,1.3656158447265625
2012-04-05,17,15,6.163360595703125
2012-04-06,53,2,-1.3362274169921875
2012-04-07,7,2,-5.4632720947265625
2012-04-08,17,0,-1.076507568359375
2012-04-09,9,8,2.2353515625
2012-04-10,7,16,22.9791259765625
2012-04-11,12,8,5.754791259765625
2012-04-12,12,6,-3.9724578857421875
2012-04-13,15,3,8.38525390625
2012-04-14,10,2,-8.844070434570312
2012-04-15,17,1,-6.530792236328125
2012-04-16,9,4,0.826751708984375
2012-04-17,10,7,3.8810577392578125
2012-04-18,12,5,14.940185546875
2012-04-19,20,7,16.064849853515625
2012-04-20,44,8,0.49755859375
2012-04-21,9,4,-8.268585205078125
2012-04-22,3,1,-8.057342529296875
2012-04-23,19,9,12.45831298828125
2012-04-24,9,9,19.7904052734375
2012-04-25,16,18,1.43804931640625
2012-04-26,12,13,-6.887115478515625
2012-04-27,21,10,-3.3123931884765625
2012-04-28,7,0,-5.9367218017578125
2012-04-29,0,1,-5.4566497802734375
2012-04-30,4,7,5.1610260009765625
2012-05-01,11,7,1.0629119873046875
2012-05-02,10,10,9.029281616210938
2012-05-03,33,7,1.1046295166015625
2012-05-04,8,15,6.3245391845703125
2012-05-05,2,0,2.433135986328125
2012-05-06,1,0,-9.130462646484375
2012-05-07,10,7,-0.2075347900390625
2012-05-08,5,2,7.650634765625
2012-05-09,2,4,-0.126678466796875
2012-05-10,6,4,5.0978546142578125
2012-05-11,5,2,4.2504425048828125
2012-05-12,1,0,-3.6244964599609375
2012-05-13,1,1,-4.4476165771484375
2012-05-14,7,7,9.284530639648438
2012-05-15,20,14,8.618362426757812
2012-05-16,30,6,-1.41558837890625
2012-05-17,16,8,6.12469482421875
2012-05-18,20,5,0.048095703125
2012-05-19,25,1,-6.458343505859375
2012-05-20,2,3,-5.1871795654296875
2012-05-21,5,5,9.428375244140625
2012-05-22,42,28,10.3016357421875
2012-05-23,61,10,6.2488861083984375
2012-05-24,23,22,-2.8657073974609375
2012-05-25,24,6,7.61199951171875
2012-05-26,12,1,-5.2622528076171875
2012-05-27,4,1,-4.8506927490234375
2012-05-28,5,7,11.084457397460938
2012-05-29,18,23,-3.5662841796875
2012-05-30,22,28,13.7125244140625
2012-05-31,46,8,3.374603271484375
2012-06-01,18,5,-8.014312744140625
2012-06-02,28,9,2.8455810546875
2012-06-03,19,7,-4.3527984619140625
2012-06-04,15,22,9.682205200195312
2012-06-05,22,8,1.9291839599609375
2012-06-06,29,13,-8.605560302734375
2012-06-07,59,15,5.9050445556640625
2012-06-08,23,9,-0.3076324462890625
2012-06-09,28,0,-3.1855010986328125
2012-06-10,7,1,-2.9247283935546875
2012-06-11,7,3,-1.379730224609375
2012-06-12,10,2,-1.813262939453125
2012-06-13,30,16,-1.0380401611328125
2012-06-14,22,5,-0.632293701171875
2012-06-15,46,3,-0.3825531005859375
2012-06-16,15,0,-0.29693603515625
2012-06-17,2,0,3.8477325439453125
2012-06-18,10,2,6.9380645751953125
2012-06-19,17,7,2.9759979248046875
2012-06-20,16,1,3.6140899658203125
2012-06-21,55,1,-1.21875
2012-06-22,19,3,0.4140625
2012-06-23,5,1,-2.328125
2012-06-24,4,10,-2.7568359375
2012-06-25,25,20,16.6346435546875
2012-06-26,33,5,-6.931976318359375
2012-06-27,14,7,0.5846710205078125
2012-06-28,25,4,-1.442901611328125
2012-06-29,53,2,0.6991424560546875
2012-06-30,16,6,-3.4491119384765625
2012-07-01,3,2,-1.4147186279296875
2012-07-02,22,6,6.122711181640625
2012-07-03,31,8,5.87518310546875
2012-07-04,25,1,-4.36212158203125
2012-07-05,24,2,1.0839385986328125
2012-07-06,51,1,0.6932830810546875
2012-07-07,17,0,0.7078704833984375
2012-07-08,28,4,-3.28875732421875
2012-07-09,37,1,4.72119140625
2012-07-10,52,3,7.190582275390625
2012-07-11,42,4,-2.8371734619140625
2012-07-12,22,7,-1.141143798828125
2012-07-13,44,6,-2.142547607421875
2012-07-14,34,2,1.12078857421875
2012-07-15,5,1,-2.48858642578125
2012-07-16,10,4,-1.02996826171875
2012-07-17,14,1,4.35357666015625
2012-07-18,28,1,-0.97998046875
2012-07-19,19,3,8.051742553710938
2012-07-20,15,2,2.276947021484375
2012-07-21,3,2,-5.6644744873046875
2012-07-22,0,2,11.109970092773438
2012-07-23,20,4,8.419418334960938
2012-07-24,43,2,8.66748046875
2012-07-25,49,4,2.165985107421875
2012-07-26,26,4,-4.7887420654296875
2012-07-27,23,8,10.175384521484375
2012-07-28,14,2,-10.472625732421875
2012-07-29,1,6,-5.4178466796875
2012-07-30,18,22,4.123748779296875
2012-07-31,35,5,-3.4846038818359375
2012-08-01,30,7,-1.253875732421875
2012-08-02,20,3,4.3722076416015625
2012-08-03,54,13,34.26521301269531
2012-08-04,8,3,-16.113784790039062
2012-08-05,4,7,-3.311431884765625
2012-08-06,21,5,1.933746337890625
2012-08-07,43,12,5.182769775390625
2012-08-08,31,10,-5.8525543212890625
2012-08-09,27,10,2.207366943359375
2012-08-10,22,2,1.08135986328125
2012-08-11,13,0,-1.0200653076171875
2012-08-12,6,1,-4.9933929443359375
2012-08-13,24,4,7.0870208740234375
2012-08-14,48,2,2.3084869384765625
2012-08-15,34,11,4.052001953125
2012-08-16,26,3,10.874237060546875
2012-08-17,28,7,2.5587310791015625
2012-08-18,10,2,-8.682174682617188
