,apple/swift,JetBrains/kotlin,rust-lang/rust
2010-11-03,0.0,0.0,9
2010-11-04,0.0,0.0,3
2010-11-05,0.0,0.0,8
2010-11-06,0.0,0.0,9
2010-11-07,0.0,0.0,0
2010-11-08,0.0,3.0,2
2010-11-09,0.0,0.40000000000000013,2
2010-11-10,0.0,-0.44000000000000017,1
2010-11-11,5.0,-0.22400000000000017,2
2010-11-12,-2.5,-0.14880000000000007,3
2010-11-13,-0.625,-0.11020800000000006,1
2010-11-14,-0.3125,-0.08682240000000005,7
2010-11-15,-0.1953125,3.92879104,1
2010-11-16,-0.13671875,1.1399101440000003,1
2010-11-17,-0.1025390625,-0.7717957632000001,0
2010-11-18,-0.08056640625,0.6355306495999997,1
2010-11-19,-0.065460205078125,3.5696,4
2010-11-20,-0.0545501708984375,-1.049344,5
2010-11-21,0.0,-0.5007872000000004,6
2010-11-22,0.0,1.66583552,6
2010-11-23,0.0,-0.6513402879999998,7
2010-11-24,0.0,-0.36122562559999993,4
2010-11-25,4.0,3.7804193792,10
2010-11-26,-2.0,-0.9492945919999998,10
2010-11-27,0.5,-0.4410921984,2
2010-11-28,-0.75,-0.28273500160000004,0
2010-11-29,0.71875,-0.16825344000000006,5
2010-11-30,-0.671875,-0.13091942399999992,6
2010-12-01,-0.24609375,-0.10665390079999998,6
2010-12-02,-0.154296875,-0.06770688000000004,8
2010-12-03,-0.1119384765625,-0.05755084799999976,14
2010-12-04,-0.08709716796875,-0.04987740159999986,5
2010-12-05,-0.033599853515625,0.0,0
2010-12-06,-0.0270233154296875,0.0,1
2010-12-07,-0.013092041015625,5.0,9
2010-12-08,-0.0109100341796875,-0.9999999999999998,5
2010-12-09,0.0,1.5999999999999996,12
2010-12-10,0.0,12.36,10
2010-12-11,0.0,-2.928,11
2010-12-12,0.0,-1.263680000000001,4
2010-12-13,0.0,2.2066559999999997,9
2010-12-14,0.0,-1.1725056,7
2010-12-15,0.0,4.31523584,13
2010-12-16,0.0,9.494225408,10
2010-12-17,0.0,-2.9496227839999998,5
2010-12-18,0.0,-0.40858695680000023,6
2010-12-19,0.0,-0.1193879551999999,0
2010-12-20,0.0,4.171939839999999,7
2010-12-21,0.0,2.445796864,7
2010-12-22,0.0,2.3716415487999996,6
2010-12-23,0.0,-1.67726848,2
2010-12-24,0.0,-0.9465763839999997,2
2010-12-25,0.0,-0.6285983743999999,4
2010-12-26,0.0,-0.37000243200000016,0
2010-12-27,0.0,5.7046501376,0
2010-12-28,0.0,-0.4338299903999996,0
2010-12-29,0.0,8.13239552,1
2010-12-30,0.0,6.724571750400001,7
2010-12-31,0.0,-2.8194774016000004,17
2011-01-01,0.0,1.6611839999999989,1
2011-01-02,0.0,8.5174912,0
2011-01-03,0.0,11.10578688,9
2011-01-04,0.0,-1.260936192,14
2011-01-05,0.0,1.2737965055999991,4
2011-01-06,0.0,2.5810927616,6
2011-01-07,0.0,-1.4927599615999996,5
2011-01-08,0.0,4.3824036864,2
2011-01-09,0.0,5.770558464,0
2011-01-10,0.0,11.1223103488,12
2011-01-11,0.0,-0.3478968319999991,5
2011-01-12,0.0,5.0812790784,10
2011-01-13,0.0,-3.2140372992,1
2011-01-14,0.0,12.231996518399999,7
2011-01-15,0.0,-4.017629184,2
2011-01-16,0.0,-2.011156582400001,0
2011-01-17,0.0,-1.3848950784,7
2011-01-18,0.0,1.9972799488000008,7
2011-01-19,0.0,-1.3250395135999995,5
2011-01-20,0.0,0.30901770240000026,7
2011-01-21,0.0,-0.6807288831999999,8
2011-01-22,0.0,-0.38222796799999925,2
2011-01-23,0.0,-0.2991789055999996,0
2011-01-24,0.0,4.9051136,5
2011-01-25,0.0,7.923683840000001,4
2011-01-26,0.0,2.7364080640000004,6
2011-01-27,0.0,5.985665228799999,11
2011-01-28,0.0,-2.614387712,7
2011-01-29,0.0,-1.322549350400001,0
2011-01-30,0.0,-0.8839680000000005,3
2011-01-31,0.0,0.33502719999999964,4
2011-02-01,0.0,0.26928896000000013,5
2011-02-02,0.0,-0.7199001599999995,9
2011-02-03,0.0,5.5524235264,3
2011-02-04,1.0,0.540951552000001,2
2011-02-05,-0.5,-1.0388908032000002,0
2011-02-06,-0.125,-0.49396480000000037,0
2011-02-07,-0.0625,0.6650444799999998,5
2011-02-08,-0.0390625,6.548269568,1
2011-02-09,-0.02734375,6.3194981376,10
2011-02-10,-0.0205078125,-2.3628872704000004,10
2011-02-11,-0.01611328125,-0.12977971200000038,9
2011-02-12,-0.013092041015625,-0.9483275264,0
2011-02-13,-0.0109100341796875,-0.5729195008000002,0
2011-02-14,0.0,1.5877836799999998,5
2011-02-15,0.0,-0.729905152,11
2011-02-16,0.0,1.5658669056000003,7
2011-02-17,0.0,-0.7188159487999992,1
2011-02-18,0.0,-0.3438815231999999,3
2011-02-19,0.0,-0.16145971200000003,4
2011-02-20,0.0,-0.12052695040000001,0
2011-02-21,0.0,2.91507456,1
2011-02-22,10.0,-0.6696330239999998,4
2011-02-23,-5.0,-0.29879214080000016,12
2011-02-24,-1.25,2.827224576,8
2011-02-25,-0.625,11.2742612992,12
2011-02-26,2.609375,-2.716608,6
2011-02-27,-0.7734375,-1.165286400000001,0
2011-02-28,-1.080078125,10.27241984,2
2011-03-01,3.5263671875,3.277028864000001,9
2011-03-02,3.68939208984375,-2.4851264512000006,27
2011-03-03,-3.730194091796875,-0.30392576000000093,16
2011-03-04,-0.0888671875,-1.1038837760000002,12
2011-03-05,-1.10009765625,2.2274434048000007,3
2011-03-06,0.475860595703125,-1.1755650047999997,6
2011-03-07,1.1455841064453125,-0.5823667200000004,18
2011-03-08,-1.3624725341796875,-0.42936115199999947,17
2011-03-09,-0.4888916015625,1.6552820736000007,23
2011-03-10,-0.3067626953125,2.4316491776,18
2011-03-11,-0.187042236328125,2.164325888,17
2011-03-12,-0.088287353515625,0.0007504895999999039,4
2011-03-13,3.9319610595703125,0.3056368639999999,2
2011-03-14,4.954681396484375,4.3867199488,27
2011-03-15,-2.0370941162109375,13.6537344,12
2011-03-16,-2.146820068359375,6.3466521600000005,15
2011-03-17,6.15625,2.3600220159999994,9
2011-03-18,-0.0078125,-3.052846796800001,24
2011-03-19,-0.2265625,-1.7096067072000007,15
2011-03-20,4.2998046875,-1.1779064832000006,13
2011-03-21,4.3953857421875,4.1251173376,32
2011-03-22,13.922332763671875,-0.6958127103999998,29
2011-03-23,-8.035171508789062,3.8299975680000005,24
2011-03-24,-5.634613037109375,17.247522304,17
2011-03-25,-2.510589599609375,2.372980224000001,30
2011-03-26,1.4020233154296875,-3.3960961024000014,6
2011-03-27,0.416595458984375,-1.7676800000000013,11
2011-03-28,-2.6639251708984375,4.7928576,8
2011-03-29,-1.1609954833984375,-2.1113932799999997,17
2011-03-30,-0.7291717529296875,-1.2082672640000007,12
2011-03-31,-0.46978759765625,4.1629828096,23
2011-04-01,-0.18719482421875,24.344199680000003,26
2011-04-02,1.89013671875,-0.09084764159999814,6
2011-04-03,-1.087615966796875,-3.7298582528000015,10
2011-04-04,0.6779937744140625,1.0024396799999986,1
2011-04-05,1.3422698974609375,2.0243937279999997,8
2011-04-06,-1.203125,-2.0824961024000004,6
2011-04-07,-0.3671875,39.7670016,22
2011-04-08,-0.205078125,6.872593920000002,23
2011-04-09,0.8623046875,-7.228995584000001,3
2011-04-10,12.39862060546875,-2.8219597824000013,1
2011-04-11,-0.703948974609375,-1.5529114624000009,7
2011-04-12,-4.732818603515625,-1.9754460160000005,18
2011-04-13,-1.6386566162109375,-0.4691156992000005,15
2011-04-14,0.068023681640625,28.6476662784,13
2011-04-15,-1.1103515625,20.000140288000004,4
2011-04-16,-0.57177734375,-8.635411558399998,7
2011-04-17,-0.408111572265625,-3.8704651264000027,8
2011-04-18,-0.3168487548828125,2.639149567999999,14
2011-04-19,-0.2477264404296875,-1.7205658624000004,22
2011-04-20,-0.085968017578125,1.068267929599999,15
2011-04-21,-0.01611328125,17.006233088,9
2011-04-22,1.986907958984375,-0.15712215039999755,17
2011-04-23,-1.0109100341796875,-3.5878287359999987,4
2011-04-24,-0.25,-1.8771524608,2
2011-04-25,-0.125,4.939929599999999,8
2011-04-26,-0.078125,2.9966643200000003,11
2011-04-27,-0.0546875,-2.123341824,13
2011-04-28,0.958984375,13.832615833599998,25
2011-04-29,6.4677734375,-2.837008179199998,23
2011-04-30,-3.65118408203125,-2.0300722176,2
2011-05-01,-0.959320068359375,-1.1125995520000005,11
2011-05-02,-0.4765625,4.24429568,5
2011-05-03,-0.30078125,3.4124001280000003,27
2011-05-04,-0.2119140625,2.1212773376000005,17
2011-05-05,-0.15966796875,0.2233236479999996,43
2011-05-06,-0.125885009765625,3.6392576000000005,19
2011-05-07,0.8974456787109375,-1.8491079679999998,3
2011-05-08,-0.5763702392578125,-0.8726933504000006,1
2011-05-09,-0.125,4.4038784,14
2011-05-10,-0.0625,1.5426406400000003,10
2011-05-11,-0.0390625,0.6294702080000001,36
2011-05-12,-0.02734375,0.8641049600000001,18
2011-05-13,-0.0205078125,22.9647135744,25
2011-05-14,-0.01611328125,-2.381357260799999,27
2011-05-15,-0.013092041015625,-2.9242987520000012,3
2011-05-16,-0.0109100341796875,7.343807999999999,21
2011-05-17,0.0,-0.9650483199999997,21
2011-05-18,0.0,1.9861150719999996,30
2011-05-19,0.0,9.9410638848,32
2011-05-20,0.0,4.3603581952,29
2011-05-21,0.0,-1.4700479487999996,27
2011-05-22,0.0,-2.3277587456,31
2011-05-23,0.0,0.7200498687999994,8
2011-05-24,0.0,3.683709952,19
2011-05-25,0.0,-1.8853400575999997,17
2011-05-26,0.0,15.0038874112,6
2011-05-27,0.0,5.0939986944000015,39
2011-05-28,0.0,-3.5976593408,6
2011-05-29,0.0,2.2149321727999993,0
2011-05-30,0.0,15.069463859199999,1
2011-05-31,2.0,-4.544385024,26
2011-06-01,-1.0,1.794437939199999,30
2011-06-02,-0.25,3.7325665279999996,20
2011-06-03,-0.125,4.424112128000001,15
2011-06-04,-0.078125,2.0831737856000005,19
2011-06-05,5.9453125,-1.5096206336000004,3
2011-06-06,-3.041015625,-0.5850490880000006,4
2011-06-07,-0.7822265625,-1.2845997055999991,5
2011-06-08,-0.40118408203125,1.1229893632000003,19
2011-06-09,-0.256195068359375,-0.9113927679999999,29
2011-06-10,-0.1640625,4.4240292864,26
2011-06-11,-0.123046875,-1.4021284863999992,10
2011-06-12,-0.0966796875,5.3362204672,6
2011-06-13,-0.07855224609375,0.41526681600000037,4
2011-06-14,-0.065460205078125,1.8842853375999997,33
2011-06-15,0.0,18.7779972096,46
2011-06-16,0.0,-0.6685194239999994,48
2011-06-17,0.0,21.1260116992,39
2011-06-18,0.0,-2.42638336,14
2011-06-19,0.0,-3.865372672000002,24
2011-06-20,0.0,-0.29858611200000107,25
2011-06-21,0.0,-2.0634916864000004,13
2011-06-22,0.0,1.6043845631999996,10
2011-06-23,0.0,6.318695628800001,15
2011-06-24,0.0,-0.7020943359999992,18
2011-06-25,0.0,-1.697961369599999,8
2011-06-26,0.0,-1.0424728575999993,3
2011-06-27,0.0,1.4748611584,38
2011-06-28,0.0,3.2384501759999997,50
2011-06-29,0.0,7.7497787392,38
2011-06-30,0.0,14.564565504,38
2011-07-01,0.0,-4.5655631871999995,33
2011-07-02,0.0,-2.106002227200001,6
2011-07-03,0.0,-1.2863403008000007,8
2011-07-04,0.0,2.08340736,9
2011-07-05,0.0,7.685546496,26
2011-07-06,0.0,22.3778803712,68
2011-07-07,0.0,-3.331121049599999,32
2011-07-08,0.0,10.5103847424,58
2011-07-09,0.0,-4.8309869568,15
2011-07-10,0.0,-1.3951104000000019,13
2011-07-11,0.0,0.15416063999999907,35
2011-07-12,0.0,14.266768383999999,50
2011-07-13,1.0,9.583144140800002,32
2011-07-14,1.5,12.9816996864,25
2011-07-15,-1.125,3.827393024,28
2011-07-16,-0.3125,-3.959936819200001,10
2011-07-17,0.8359375,-2.9753312256000015,8
2011-07-18,2.39453125,-1.897405952000001,15
2011-07-19,17.2998046875,1.5582765055999994,22
2011-07-20,-9.99462890625,-1.7487945727999994,22
2011-07-21,-2.646881103515625,-1.1754425343999992,24
2011-07-22,-1.3691253662109375,-0.7672457215999986,29
2011-07-23,2.133453369140625,-0.4860521471999988,11
2011-07-24,8.90283203125,-0.21568921599999963,4
2011-07-25,-5.326080322265625,-0.0737557504,16
2011-07-26,1.5811614990234375,-0.05078016000000003,41
2011-07-27,-3.2111663818359375,3.956836864,40
2011-07-28,-1.2815093994140625,-0.8374080511999997,51
2011-07-29,4.3486328125,-0.3200000000000003,32
2011-07-30,-2.95751953125,3.808,16
2011-07-31,17.028594970703125,-0.9343999999999999,4
2011-08-01,-5.5873870849609375,-0.42214400000000035,12
2011-08-02,-2.6428680419921875,-0.27371520000000016,48
2011-08-03,8.175003051757812,0.7978931199999999,32
2011-08-04,-5.84930419921875,-0.35969484799999973,29
2011-08-05,-2.72900390625,2.7884073984,40
2011-08-06,-0.434600830078125,-0.7157068799999999,4
2011-08-07,-1.4734954833984375,-0.331150848,0
2011-08-08,0.19403076171875,-0.21941340159999997,14
2011-08-09,-0.096405029296875,-0.12122880000000004,27
2011-08-10,1.068359375,-0.09353472000000004,31
2011-08-11,3.60321044921875,-0.07567411199999997,38
2011-08-12,24.994827270507812,-0.0632495104,76
2011-08-13,9.156570434570312,-0.04316313599999982,3
2011-08-14,-11.951568603515625,-0.03740805119999989,4
2011-08-15,-7.0475311279296875,0.0,46
2011-08-16,-2.300689697265625,4.0,49
2011-08-17,-0.6118927001953125,1.2000000000000002,33
2011-08-18,-2.6293792724609375,-0.7200000000000002,31
2011-08-19,0.5474853515625,-0.3520000000000003,38
2011-08-20,2.9460601806640625,-0.2304000000000001,20
2011-08-21,-3.53961181640625,-0.16934400000000008,0
2011-08-22,5.860595703125,3.8672128,23
2011-08-23,3.00860595703125,3.09143552,10
2011-08-24,6.329681396484375,-0.21140428799999977,21
2011-08-25,18.972671508789062,-0.7906528256,6
2011-08-26,-8.242523193359375,4.5686612991999995,30
2011-08-27,-8.00909423828125,-1.284544,52
2011-08-28,-3.3519287109375,-0.6174592000000005,4
2011-08-29,1.9351959228515625,2.5850419199999997,17
2011-08-30,2.585601806640625,8.086313472,14
2011-08-31,14.430130004882812,13.7079650304,29
2011-09-01,-0.2828826904296875,3.7695908863999996,51
2011-09-02,-5.9794464111328125,9.4900970496,20
2011-09-03,-0.78155517578125,0.5410534399999989,15
2011-09-04,-1.1271514892578125,1.6849428479999986,0
2011-09-05,-3.32421875,17.06398464,0
2011-09-06,4.4183349609375,11.196547584000001,4
2011-09-07,-3.0797119140625,1.6588766207999992,8
2011-09-08,-0.029541015625,5.040904294399999,4
2011-09-09,2.9362945556640625,13.1075173376,9
2011-09-10,-3.3321380615234375,-3.3394926591999994,9
2011-09-11,-0.0865631103515625,-1.950161715200001,1
2011-09-12,-1.123931884765625,5.135602687999999,46
2011-09-13,-0.5249176025390625,7.434554368000001,17
2011-09-14,0.66510009765625,-0.3301278719999985,33
2011-09-15,2.24761962890625,11.9281257472,27
2011-09-16,0.2299957275390625,-0.7774712831999988,30
2011-09-17,-1.5452880859375,-3.2411980799999998,3
2011-09-18,0.4527740478515625,2.0798087167999997,2
2011-09-19,4.217376708984375,4.9755419648,9
2011-09-20,0.1834259033203125,1.3546104832,37
2011-09-21,-2.31982421875,0.7136974848000004,30
2011-09-22,-0.829010009765625,2.0792702976,27
2011-09-23,6.5074310302734375,9.097256038400001,42
2011-09-24,0.1666717529296875,2.6965416960000006,19
2011-09-25,-3.097503662109375,-1.7355298816000007,6
2011-09-26,0.907318115234375,2.323238911999999,23
2011-09-27,3.3518524169921875,6.0806713344,31
2011-09-28,-1.1914825439453125,3.2721723392,23
2011-09-29,-1.0356597900390625,5.3957197824,7
2011-09-30,-1.33544921875,0.9723383807999997,33
2011-10-01,-0.656097412109375,1.5709246464,6
2011-10-02,-0.4470977783203125,-1.2320190463999996,3
2011-10-03,-0.27215576171875,3.5456429055999994,4
2011-10-04,-0.17510986328125,0.06130524159999995,9
2011-10-05,-0.1400146484375,4.4854861824,39
2011-10-06,-0.0968475341796875,-1.1389540351999994,16
2011-10-07,-0.034912109375,0.6911241216000001,14
2011-10-08,-0.0109100341796875,1.7916786688000002,0
2011-10-09,0.0,1.7128290304000002,4
2011-10-10,0.0,1.6874276864,6
2011-10-11,0.0,0.6824298496000001,16
2011-10-12,0.0,5.851016704,49
2011-10-13,0.0,17.9495427072,7
2011-10-14,0.0,-1.0177516543999996,2
2011-10-15,0.0,-2.033119334400001,3
2011-10-16,1.0,-0.946440396800001,2
2011-10-17,-0.5,18.5050390528,10
2011-10-18,9.875,1.9694537728000006,17
2011-10-19,-1.0625,8.223009484799999,0
2011-10-20,5.7109375,3.474961715199999,13
2011-10-21,-1.65234375,11.943288627200001,46
2011-10-22,7.2138671875,-4.506213376,4
2011-10-23,-7.00830078125,3.064280166399998,5
2011-10-24,-2.304107666015625,12.868374937599999,34
2011-10-25,-1.3439178466796875,-1.1337442303999987,7
2011-10-26,1.08099365234375,1.4731719679999995,9
2011-10-27,0.310699462890625,14.9626514432,19
2011-10-28,1.298492431640625,12.5611937792,46
2011-10-29,-2.2028045654296875,-6.2924337152,10
2011-10-30,-0.765777587890625,-1.2164624384000016,7
2011-10-31,-0.4403228759765625,27.5521816576,18
2011-11-01,25.787109375,16.300681625600003,13
2011-11-02,-11.1552734375,14.5349395456,49
2011-11-03,-0.36993408203125,31.1785846784,7
2011-11-04,-3.971343994140625,19.322921472,2
2011-11-05,-1.70172119140625,-9.8007647232,29
2011-11-06,-1.0717926025390625,-6.336829747200004,5
2011-11-07,2.255859375,23.065803775999996,17
2011-11-08,7.9306640625,3.7466862592000005,11
2011-11-09,9.17034912109375,31.26819584,17
2011-11-10,4.688201904296875,17.744819814400003,19
2011-11-11,-9.691375732421875,-4.175580979199999,16
2011-11-12,-3.20379638671875,17.94580224,6
2011-11-13,-1.7958984375,-6.953483468800002,2
2011-11-14,-1.21044921875,19.1407776768,6
2011-11-15,-0.890838623046875,8.0450241536,8
2011-11-16,0.3075408935546875,15.5689238528,59
2011-11-17,10.96893310546875,7.480809676800002,33
2011-11-18,2.5280609130859375,10.3628934144,36
2011-11-19,-6.215240478515625,-6.512163328,7
2011-11-20,-1.9140625,-4.0118474752000015,1
2011-11-21,-1.05859375,3.4061121535999987,13
2011-11-22,-0.7001953125,14.1763417088,17
2011-11-23,-0.50830078125,29.929760256,11
2011-11-24,-0.391021728515625,30.7061425152,4
2011-11-25,-0.3130340576171875,24.8889432064,9
2011-11-26,-0.248748779296875,-11.9311797248,4
2011-11-27,-0.0981903076171875,-7.5028694016000035,0
2011-11-28,0.0,24.193572147199998,6
2011-11-29,3.0,11.6269229056,37
2011-11-30,-1.5,9.649225011199999,11
2011-12-01,-0.375,14.8642321408,13
2011-12-02,-0.1875,15.974734233600003,25
2011-12-03,-0.1171875,-5.569973862399998,6
2011-12-04,-0.08203125,-5.501701939200002,4
2011-12-05,3.9384765625,8.915597619199998,7
2011-12-06,10.95166015625,16.432684032,12
2011-12-07,-2.039276123046875,27.204412006400002,28
2011-12-08,-3.4077301025390625,24.982107033600002,15
2011-12-09,-2.09375,4.357202534399999,13
2011-12-10,0.9453125,-8.8095753216,1
2011-12-11,-1.6953125,-1.7044347904000023,3
2011-12-12,-0.7568359375,18.454424575999997,4
2011-12-13,1.4832763671875,20.2545985536,21
2011-12-14,6.606964111328125,28.0937847808,33
2011-12-15,4.4719085693359375,7.161516851200002,12
2011-12-16,-5.7336578369140625,35.478488064000004,42
2011-12-17,-1.7462615966796875,-11.9442576384,25
2011-12-18,-0.95587158203125,-4.995743948800004,16
2011-12-19,-0.633148193359375,12.278290841599997,46
2011-12-20,-0.4423828125,28.3286426624,33
2011-12-21,5.66033935546875,15.199101644800002,25
2011-12-22,21.728424072265625,0.5044579328000012,21
2011-12-23,-4.455108642578125,3.4290869248,11
2011-12-24,-8.098190307617188,-6.348536319999999,5
2011-12-25,-2.921875,3.402252185599999,1
2011-12-26,-1.703125,6.530639052799999,1
2011-12-27,-1.158203125,23.9450416128,0
2011-12-28,-0.85546875,-5.8486049791999974,12
2011-12-29,-0.66595458984375,20.9720329216,5
2011-12-30,-0.53778076171875,25.8612375552,9
2011-12-31,-0.3905792236328125,-10.7819378688,9
2012-01-01,-0.0981903076171875,-5.333494476800003,2
2012-01-02,0.0,1.511591833599999,23
2012-01-03,0.0,7.3834830848,11
2012-01-04,0.0,13.395440537600003,13
2012-01-05,3.0,-3.2594482175999993,23
2012-01-06,4.5,17.2770029568,28
2012-01-07,-3.375,-1.6146653183999975,29
2012-01-08,-0.9375,1.7642020863999992,10
2012-01-09,-0.4921875,-1.477798400000001,25
2012-01-10,-0.31640625,16.47194112,18
2012-01-11,7.7744140625,6.4611650560000005,22
2012-01-12,19.82861328125,16.778793369600002,21
2012-01-13,-7.135955810546875,5.7823674368,32
2012-01-14,0.3887176513671875,-2.1722284032,31
2012-01-15,-6.127960205078125,4.739403161599999,15
2012-01-16,-0.40625,10.639694336,43
2012-01-17,8.5078125,15.4190631936,63
2012-01-18,15.19140625,30.7507725312,41
2012-01-19,-6.305908203125,4.547923558400001,76
2012-01-20,-7.6573486328125,5.2502515712,76
2012-01-21,-3.18756103515625,-6.7055720448,31
2012-01-22,-1.7957763671875,3.4205191167999978,8
2012-01-23,-1.2091827392578125,14.277759590399999,20
2012-01-24,2.15399169921875,17.173228646400002,66
2012-01-25,-2.16387939453125,30.445637632,41
2012-01-26,6.1041717529296875,7.708243865600004,32
2012-01-27,-4.0191650390625,40.9238704128,36
2012-01-28,-1.0685577392578125,-0.5448786943999995,14
2012-01-29,-0.51953125,-8.675783577600004,13
2012-01-30,-0.3349609375,32.3446260736,15
2012-01-31,0.76025390625,12.519594188800001,31
2012-02-01,0.317169189453125,4.326723174399998,22
2012-02-02,1.2294769287109375,10.236971622399999,25
2012-02-03,-1.279144287109375,20.2147743744,29
2012-02-04,-0.4279327392578125,-4.481822719999997,43
2012-02-05,-0.19140625,1.3816708095999992,17
2012-02-06,1.8740234375,19.732746239999997,21
2012-02-07,-0.09130859375,14.8891917312,10
2012-02-08,0.179779052734375,52.1613190144,31
2012-02-09,-0.8062286376953125,8.457512448000003,12
2012-02-10,0.6972808837890625,4.446508953599997,45
2012-02-11,0.321929931640625,-7.1097006080000025,21
2012-02-12,-0.732421875,-0.3423477760000022,28
2012-02-13,0.732421875,25.812007219199998,34
2012-02-14,-0.66436767578125,4.420132454400001,25
2012-02-15,-0.242431640625,3.2598383616,24
2012-02-16,3.8656463623046875,0.5275403264000023,6
2012-02-17,-1.0865936279296875,15.932471603200002,17
2012-02-18,-1.056549072265625,-7.7310424063999985,26
2012-02-19,-0.4195098876953125,3.0155522047999983,3
2012-02-20,-0.2457733154296875,33.9700895744,8
2012-02-21,-0.161529541015625,39.8497733632,24
2012-02-22,0.8797149658203125,15.0808220672,18
2012-02-23,-0.5849609375,13.996259839999997,31
2012-02-24,-0.1934814453125,23.7073262592,21
2012-02-25,-0.119232177734375,-14.009654067200001,12
2012-02-26,9.950027465820312,-5.6299071488000045,0
2012-02-27,-5.02734375,15.433350655999998,14
2012-02-28,-1.2705078125,9.647709491200002,17
2012-02-29,0.35888671875,57.4521038848,37
2012-03-01,13.096282958984375,12.037242880000004,14
2012-03-02,-1.4093475341796875,28.727417343999996,25
2012-03-03,-2.017578125,-9.204543692800002,17
2012-03-04,4.6748046875,-9.869002854400005,8
