,gcc-mirror/gcc,golang/go,llvm/llvm-project
2016-07-25,34,0.3710650118765637,114
2016-07-26,23,7.456118632526564,106
2016-07-27,17,2.8024848753031253,110
2016-07-28,27,1.0034067373859374,115
2016-07-29,32,0.20133057819531253,134
2016-07-30,8,-0.5959999050687493,34
2016-07-31,16,-0.3642057268374992,25
2016-08-01,30,0.7313510381984383,88
2016-08-02,21,9.687739214448438,137
2016-08-03,28,-0.21676091666093789,106
2016-08-04,36,4.28068652265,98
2016-08-05,20,3.0855117675749995,97
2016-08-06,13,1.0973922319125005,52
2016-08-07,8,0.27410913496406275,27
2016-08-08,23,1.4338569287500005,91
2016-08-09,35,3.401098961984376,102
2016-08-10,20,3.194722258557813,116
2016-08-11,25,2.1084306303750004,128
2016-08-12,22,-0.7783809776140624,134
2016-08-13,6,-0.47950041974218693,35
2016-08-14,5,-0.3227667574249993,26
2016-08-15,20,4.7723440394125,100
2016-08-16,17,64.32709143643281,105
2016-08-17,26,22.13606822036562,132
2016-08-18,23,14.927350249043746,140
2016-08-19,24,12.576887150809371,148
2016-08-20,4,-2.0203428076078103,39
2016-08-21,2,14.578888687500005,17
2016-08-22,20,22.739702456250004,81
2016-08-23,23,38.54349306617188,97
2016-08-24,11,6.257856937554687,90
2016-08-25,8,13.136934411460938,88
2016-08-26,20,17.684337133129688,93
2016-08-27,6,-1.5171051012859351,39
2016-08-28,7,2.290142845306254,25
2016-08-29,19,16.87019345936094,77
2016-08-30,19,25.752629642931254,145
2016-08-31,19,15.42249997384219,135
2016-09-01,21,5.77454558995,100
2016-09-02,13,7.982864553450002,122
2016-09-03,3,-1.738706257542185,43
2016-09-04,9,8.467835712110942,37
2016-09-05,14,4.194521161762503,41
2016-09-06,11,16.471793224471877,83
2016-09-07,8,9.403997800062502,119
2016-09-08,4,26.65310404184375,119
2016-09-09,17,13.110502523573437,114
2016-09-10,14,7.599918585917187,28
2016-09-11,7,13.2260816472875,35
2016-09-12,14,18.967823990506254,93
2016-09-13,19,13.196320539745313,145
2016-09-14,18,19.362780158701565,135
2016-09-15,17,18.736143120114065,117
2016-09-16,22,26.503912594064065,113
2016-09-17,3,2.512315972140626,44
2016-09-18,4,-1.5673197255843725,27
2016-09-19,22,9.74477920955313,77
2016-09-20,28,14.382071475029692,84
2016-09-21,32,11.880261247392191,81
2016-09-22,36,4.9442097819781265,84
2016-09-23,68,3.645368884262502,103
2016-09-24,7,1.2104694688875024,27
2016-09-25,8,7.848533150459378,23
2016-09-26,28,17.69124061187969,86
2016-09-27,34,17.586448390689064,94
2016-09-28,30,3.9421607802515624,91
2016-09-29,25,13.917658292353126,144
2016-09-30,29,10.416282118534376,161
2016-10-01,4,3.5321897260671893,67
2016-10-02,3,1.2105058176859393,25
2016-10-03,17,13.778248772200003,82
2016-10-04,16,23.843621743078128,112
2016-10-05,44,25.414312593453126,137
2016-10-06,19,16.507749331370313,98
2016-10-07,27,5.808135023446875,100
2016-10-08,11,-2.1677962990796855,56
2016-10-09,9,4.183443638387503,22
2016-10-10,36,2.328483802685942,120
2016-10-11,47,15.665065407856254,125
2016-10-12,57,38.541789495503124,127
2016-10-13,60,16.767967136060935,92
2016-10-14,39,-2.529952896171876,114
2016-10-15,10,4.6111435710375,21
2016-10-16,7,2.9965835598234407,36
2016-10-17,35,40.426198397568754,84
2016-10-18,25,26.91020265967031,109
2016-10-19,24,28.39746432303906,112
2016-10-20,27,8.688901456446873,116
2016-10-21,38,9.187911805381251,103
2016-10-22,6,4.018017057626565,28
2016-10-23,8,-2.0203120267328067,23
2016-10-24,32,38.03683770036876,88
2016-10-25,35,45.697101511362504,100
2016-10-26,41,26.19450969268906,111
2016-10-27,23,29.818141833267184,107
2016-10-28,24,60.53168759674219,110
2016-10-29,7,0.2531896229406243,28
2016-10-30,7,2.276813989820316,21
2016-10-31,29,21.91024625489532,120
2016-11-01,24,25.92320981878751,113
2016-11-02,34,11.064653175464068,96
2016-11-03,21,43.31560339258438,102
2016-11-04,22,9.883817575398439,40
2016-11-05,8,3.931254025556253,26
2016-11-06,6,-4.4782541436671846,33
2016-11-07,40,16.582717481912507,87
2016-11-08,26,12.47500349645313,115
2016-11-09,29,3.418191195728129,106
2016-11-10,24,21.40333011901719,106
2016-11-11,14,25.23257703478594,152
2016-11-12,9,6.23646925465625,52
2016-11-13,19,2.759051662395313,50
2016-11-14,29,2.7119196715890643,121
2016-11-15,46,11.226552200901565,128
2016-11-16,53,15.650609245515628,117
2016-11-17,40,18.069431721514064,104
2016-11-18,25,6.512054066821875,117
2016-11-19,13,-2.7397546463671865,57
2016-11-20,10,-0.36363528101562226,38
2016-11-21,34,6.262111975959378,82
2016-11-22,32,18.97805216915469,96
2016-11-23,67,4.600359248815625,103
2016-11-24,30,0.2813329122000008,65
2016-11-25,28,-0.9613072557765616,48
2016-11-26,2,-0.35329042021249735,34
2016-11-27,12,-0.9636909334109351,20
2016-11-28,31,5.342891188932814,68
2016-11-29,30,18.870879319553126,126
2016-11-30,59,18.296859748884373,77
2016-12-01,38,27.51351774137031,116
2016-12-02,50,3.140873531915622,98
2016-12-03,11,-0.34930906687343777,51
2016-12-04,4,0.6033132594484392,21
2016-12-05,16,5.019809469964066,108
2016-12-06,36,7.858894684406254,124
2016-12-07,32,10.525829115721876,103
2016-12-08,33,8.122049942203127,134
2016-12-09,25,19.23578303576094,113
2016-12-10,8,-0.7946203089890629,44
2016-12-11,9,-1.2545909355843738,51
2016-12-12,24,4.438017254595314,86
2016-12-13,21,9.263422876282815,101
2016-12-14,28,10.74146871334219,119
2016-12-15,48,17.3450157216875,149
2016-12-16,23,2.463424368860937,114
2016-12-17,9,-2.543821365489062,37
2016-12-18,5,-1.5894422160874984,20
2016-12-19,26,5.960123064376566,74
2016-12-20,13,12.494744448120315,65
2016-12-21,37,8.6251966403625,73
2016-12-22,14,1.5528785529015625,98
2016-12-23,3,1.194248979220313,73
2016-12-24,4,0.5790208211875014,37
2016-12-25,1,-1.0444492027156236,26
2016-12-26,8,-0.6973582987499984,27
2016-12-27,14,-0.5505265761093735,80
2016-12-28,4,0.5428976912796889,53
2016-12-29,9,0.5610702988250008,37
2016-12-30,10,0.6647342562921879,45
2016-12-31,1,0.7420122583093751,21
2017-01-01,8,-0.23849568363906246,11
2017-01-02,6,2.8729230449281253,40
2017-01-03,21,4.6215587375,66
2017-01-04,32,5.30396504125,118
2017-01-05,33,7.039559228234374,141
2017-01-06,58,9.683289625698437,111
2017-01-07,8,4.188276388198437,67
2017-01-08,7,-0.5850119530515627,34
2017-01-09,30,5.947009496214063,102
2017-01-10,29,11.564633004703126,108
2017-01-11,33,1.8103443498140628,104
2017-01-12,38,8.365201151726563,105
2017-01-13,63,6.960803396909375,102
2017-01-14,10,1.902403796540626,55
2017-01-15,6,-1.6351927897390617,43
2017-01-16,27,2.9836845355187513,86
2017-01-17,35,3.866626855104689,117
2017-01-18,38,2.733124303045314,113
2017-01-19,53,0.8196795899703131,81
2017-01-20,53,5.11308014345,131
2017-01-21,13,-0.1862576274999994,45
2017-01-22,9,-0.7567447248859368,33
2017-01-23,58,0.5344277423562507,79
2017-01-24,28,8.5689017166875,129
2017-01-25,21,5.785501214778125,113
2017-01-26,34,3.668956267757812,112
2017-01-27,25,-0.22461872617500034,92
2017-01-28,8,0.1881194705843755,54
2017-01-29,2,1.349688309268751,43
2017-01-30,19,1.3724195887140633,123
2017-01-31,27,2.3787080832343754,133
2017-02-01,17,33.27824114407344,105
2017-02-02,20,25.139359892317184,120
2017-02-03,26,23.28005225842031,79
2017-02-04,7,3.7427987030546834,41
2017-02-05,13,-2.8038538330515617,49
2017-02-06,29,13.460609091432815,90
2017-02-07,19,27.535840405146878,114
2017-02-08,15,15.70988182088125,144
2017-02-09,21,19.842514008610937,122
2017-02-10,21,20.332659578825,130
2017-02-11,14,3.1536097332703132,71
2017-02-12,7,-1.2590003343968723,51
2017-02-13,25,21.028306236660942,71
2017-02-14,26,16.486557542964064,110
2017-02-15,17,12.136484722190627,123
2017-02-16,15,7.383108016807814,108
2017-02-17,22,15.06977180635469,133
2017-02-18,8,-0.34329125555468565,68
2017-02-19,12,4.059631378175003,39
2017-02-20,27,-1.5903803343703102,53
2017-02-21,26,20.17345359626719,99
2017-02-22,18,11.417587729559376,107
2017-02-23,16,4.550155682979688,127
2017-02-24,28,18.243491721951564,136
2017-02-25,8,2.2227151997718755,72
2017-02-26,4,-1.7261753364953112,27
2017-02-27,13,13.223217177496878,107
2017-02-28,23,23.211301714232814,127
2017-03-01,18,23.743469967370313,152
2017-03-02,24,21.791685716474998,105
2017-03-03,27,13.458476761585937,87
2017-03-04,5,6.960174166384375,50
2017-03-05,5,-2.264395165098435,10
2017-03-06,25,29.140764303018756,106
2017-03-07,11,18.73136424972969,123
2017-03-08,13,5.50807499105469,76
2017-03-09,31,9.637383033378127,80
2017-03-10,28,4.865329798821877,101
2017-03-11,10,0.576848654232816,39
2017-03-12,6,-0.5358592468703094,24
2017-03-13,19,15.106131313537503,93
2017-03-14,16,15.950388430928127,102
2017-03-15,20,6.2455976227250005,123
2017-03-16,23,11.974114235965626,96
2017-03-17,19,22.74616892363594,130
2017-03-18,10,-0.5009698126437501,27
2017-03-19,3,6.1298522201140635,34
2017-03-20,26,18.216491890075,88
2017-03-21,27,21.080164369912502,135
2017-03-22,27,20.16386890959219,99
2017-03-23,13,17.762191402910936,103
2017-03-24,32,19.71493937690625,83
2017-03-25,6,1.3598939260546885,32
2017-03-26,4,2.967129803253128,43
2017-03-27,20,7.712615588965628,65
2017-03-28,29,7.615335285098442,72
2017-03-29,11,19.66229132760469,68
2017-03-30,9,20.600660784960937,95
2017-03-31,17,29.01187624349219,123
2017-04-01,1,-1.187243144967189,39
2017-04-02,5,-2.894409265757811,24
2017-04-03,17,16.426169294889064,58
2017-04-04,18,2.2182558928265665,78
2017-04-05,13,7.083373852682816,113
2017-04-06,12,13.049944341495314,136
2017-04-07,19,24.494918581282814,69
2017-04-08,5,-0.8391176996796874,10
2017-04-09,3,-0.013899985049998786,11
2017-04-10,26,10.88891762055469,72
2017-04-11,22,13.22620289766719,105
2017-04-12,13,22.65706376122344,133
2017-04-13,10,21.490933764628124,139
2017-04-14,9,2.856684171390624,92
2017-04-15,5,0.2627270224875011,25
2017-04-16,2,0.2260786256812528,28
2017-04-17,7,17.91862889955938,83
2017-04-18,16,17.497368408189065,112
2017-04-19,19,26.809989481282813,163
2017-04-20,19,16.48165551851875,125
2017-04-21,19,40.73635582565937,129
2017-04-22,1,-1.608524992559377,27
2017-04-23,4,2.3220253389000023,37
2017-04-24,18,14.204229213309379,130
2017-04-25,127,22.551403673329695,86
2017-04-26,9,27.42277401720313,123
2017-04-27,49,12.408154500760938,98
2017-04-28,36,32.30060833254219,112
2017-04-29,8,-0.22710241950937426,39
2017-04-30,4,3.173156056503128,22
2017-05-01,23,7.205127573675004,81
2017-05-02,55,4.284208936717193,102
2017-05-03,24,4.6942319891812545,101
2017-05-04,34,6.994922698264066,109
2017-05-05,32,5.08312387401719,116
2017-05-06,14,0.47328968347343947,25
2017-05-07,4,3.141099705025002,24
2017-05-08,21,2.4387757693734393,94
2017-05-09,34,18.596544566540626,116
2017-05-10,30,12.097274922979688,145
2017-05-11,56,3.9743668630874995,105
2017-05-12,34,4.6006566920562495,110
2017-05-13,7,0.8201568192656263,29
2017-05-14,18,1.3492152094156271,28
2017-05-15,23,6.598458092314065,108
2017-05-16,33,6.222473622757814,86
2017-05-17,25,6.096194048293751,94
2017-05-18,34,14.020370542796876,78
2017-05-19,26,9.288246859601562,68
2017-05-20,2,-0.6407712851109375,26
2017-05-21,2,-1.7163080955484369,26
2017-05-22,27,12.860518833345314,67
2017-05-23,27,11.741393268267188,114
2017-05-24,30,13.2921949055875,111
2017-05-25,29,1.8595858855874994,121
2017-05-26,21,4.711992791462501,106
2017-05-27,9,-2.1672982892624986,34
2017-05-28,4,-0.3179255314624976,33
2017-05-29,16,1.9829418724281271,62
2017-05-30,29,3.929918420281252,73
2017-05-31,27,4.728833229778126,112
2017-06-01,26,0.6505579874968754,114
2017-06-02,28,6.0495166705968755,116
