,gcc-mirror/gcc,llvm/llvm-project,golang/go
2008-07-10,14,8.614698303279681,4
2008-07-11,11,17.95406886619844,4
2008-07-12,5,-14.675773623999998,10
2008-07-13,5,-6.071566038598434,4
2008-07-14,20,21.729989664225002,6
2008-07-15,17,29.440362284595313,14
2008-07-16,18,11.027894272785936,9
2008-07-17,11,8.278577225757811,10
2008-07-18,20,8.309831410417186,7
2008-07-19,13,0.3137524745593723,7
2008-07-20,8,-10.037599471142187,2
2008-07-21,18,52.65453997980469,3
2008-07-22,7,19.550798507645307,5
2008-07-23,11,2.0903136433546834,4
2008-07-24,11,3.0194521830312517,6
2008-07-25,13,55.83396431138594,8
2008-07-26,6,1.9690103735812485,4
2008-07-27,7,-6.6607734622968735,5
2008-07-28,11,-2.2435598739999953,8
2008-07-29,27,5.572677508118748,5
2008-07-30,41,8.301045733129683,5
2008-07-31,80,-3.7314759568984393,6
2008-08-01,69,-4.896747839145313,5
2008-08-02,5,-5.065337274495315,2
2008-08-03,6,-1.8896499105109408,3
2008-08-04,62,12.534513572051562,12
2008-08-05,65,39.34992816105781,9
2008-08-06,54,18.36479868244531,2
2008-08-07,16,29.018641313484377,3
2008-08-08,31,23.851207881223438,7
2008-08-09,16,6.335445132595314,3
2008-08-10,7,1.9300638628062536,5
2008-08-11,8,7.034702201989067,8
2008-08-12,30,11.407332495803125,15
2008-08-13,19,21.445207394557812,4
2008-08-14,13,4.98492373324531,0
2008-08-15,7,-5.9844145318656246,0
2008-08-16,11,10.06201741933906,0
2008-08-17,8,36.81755626582188,0
2008-08-18,25,5.504056364171873,0
2008-08-19,11,28.503189904003126,0
2008-08-20,73,34.529933411725,3
2008-08-21,21,30.495359758121875,2
2008-08-22,59,8.067722375514062,2
2008-08-23,13,34.76716487100938,0
2008-08-24,14,-7.778627305653124,0
2008-08-25,10,14.23400273809844,0
2008-08-26,14,24.052083714439064,0
2008-08-27,14,18.078363726496875,0
2008-08-28,36,25.89596196690156,2
2008-08-29,40,-0.5643290454250014,7
2008-08-30,15,-2.105696983345311,2
2008-08-31,24,-5.546983821282815,0
2008-09-01,21,4.6749463116734375,1
2008-09-02,27,23.074585859584374,5
2008-09-03,32,35.07456852438594,11
2008-09-04,31,21.59192563912187,8
2008-09-05,21,21.387670614695313,3
2008-09-06,16,-19.179796898792187,1
2008-09-07,9,-0.5160352320796839,0
2008-09-08,17,37.06273989040781,5
2008-09-09,38,40.39218305567656,8
2008-09-10,22,7.3755940582484385,9
2008-09-11,28,22.19456185129219,11
2008-09-12,9,-6.691376406306251,19
2008-09-13,19,-6.996009101176561,6
2008-09-14,9,-12.033890646801563,1
2008-09-15,10,3.230797297651563,4
2008-09-16,11,15.236194467709371,8
2008-09-17,21,11.569621515874996,12
2008-09-18,28,8.924229329754684,9
2008-09-19,9,16.53880169740156,12
2008-09-20,7,-2.493209267254688,5
2008-09-21,12,12.054957486656253,1
2008-09-22,19,43.278993010175,11
2008-09-23,29,4.849418416096874,9
2008-09-24,12,44.36846944081563,11
2008-09-25,10,1.6469528287890611,7
2008-09-26,27,34.210215008570316,19
2008-09-27,3,-9.058008403573439,7
2008-09-28,8,-7.081049811187498,2
2008-09-29,10,15.740528912364066,7
2008-09-30,14,35.26977985427031,18
2008-10-01,14,5.710625168274998,5
2008-10-02,9,6.050350010746875,7
2008-10-03,9,31.093981745864063,7
2008-10-04,5,12.364122912890622,4
2008-10-05,8,34.235047330415625,3
2008-10-06,13,39.783075372389064,4
2008-10-07,18,7.2371835419875055,7
2008-10-08,15,-11.268752159312498,11
2008-10-09,11,-11.727900387323437,2
2008-10-10,11,18.29138298711094,13
2008-10-11,10,-3.3081557868171885,2
2008-10-12,7,21.83243481428125,0
2008-10-13,10,14.243286627245311,1
2008-10-14,13,24.877643819417184,6
2008-10-15,17,39.55637645902812,9
2008-10-16,18,5.2013763324390645,20
2008-10-17,7,40.96293104341719,10
2008-10-18,7,-12.9461106486125,6
2008-10-19,9,-12.06431629243437,1
2008-10-20,10,33.26855851419531,13
2008-10-21,14,33.11764345035312,11
2008-10-22,13,22.050250528129684,10
2008-10-23,7,-0.24931362921250155,7
2008-10-24,16,40.87829946453438,14
2008-10-25,3,-8.466375500415626,8
2008-10-26,2,7.045562923818753,4
2008-10-27,11,42.36470216143438,3
2008-10-28,7,13.708072051153124,2
2008-10-29,19,22.040804851682815,22
2008-10-30,9,24.765599518181247,14
2008-10-31,14,22.244052047671875,11
2008-11-01,17,-24.099635899253123,4
2008-11-02,6,4.161306807489066,3
2008-11-03,23,28.471284029440625,12
2008-11-04,11,36.953759706262495,10
2008-11-05,22,14.551409432393747,15
2008-11-06,17,6.2233797507234385,15
2008-11-07,21,24.846045603014062,8
2008-11-08,1,20.621686821848435,4
2008-11-09,5,-9.90120434995,0
2008-11-10,17,33.811105899775,6
2008-11-11,11,44.74843344265781,5
2008-11-12,25,44.74804539108594,8
2008-11-13,16,28.414733984593752,8
2008-11-14,20,-3.6389457630093744,8
2008-11-15,14,1.7654079298171936,5
2008-11-16,17,25.764936723090628,1
2008-11-17,9,6.736506170542185,9
2008-11-18,15,59.33217362947969,17
2008-11-19,23,57.48594609528437,36
2008-11-20,21,18.54077698348594,11
2008-11-21,17,29.45799954579531,9
2008-11-22,15,1.2604018396218777,2
2008-11-23,9,-9.476513444132806,2
2008-11-24,18,35.63477721723594,19
2008-11-25,15,8.674498190314061,10
2008-11-26,12,28.515958469790625,3
2008-11-27,9,17.719876293945312,1
2008-11-28,7,-2.7646964138640655,0
2008-11-29,13,2.596584115025003,0
2008-11-30,6,23.720596157048437,0
2008-12-01,15,40.068120104864065,2
2008-12-02,30,22.047077587209372,6
2008-12-03,18,25.568969073642187,12
2008-12-04,12,6.6194218480656275,8
2008-12-05,26,15.378131501200002,11
2008-12-06,16,-9.199755314826561,2
2008-12-07,7,22.681420282326563,0
2008-12-08,16,23.120514469510937,2
2008-12-09,27,36.53898061975781,10
2008-12-10,15,7.936321443273435,13
2008-12-11,12,12.9878225660375,10
2008-12-12,20,21.287947195620312,8
2008-12-13,8,2.8614316604984396,1
2008-12-14,5,-8.554149455792185,1
2008-12-15,10,20.789180253903126,8
2008-12-16,7,30.126300709987497,6
2008-12-17,7,25.052094221823435,8
2008-12-18,17,19.34630230820781,4
2008-12-19,11,5.8405810588125,21
2008-12-20,4,-0.20162925479687743,2
2008-12-21,18,1.0329640800890623,6
2008-12-22,7,24.699610202046877,1
2008-12-23,5,27.577534495662498,1
2008-12-24,2,-7.472826093410941,0
2008-12-25,1,-8.63304270867031,0
2008-12-26,2,0.6534228658921855,1
2008-12-27,5,-5.1664793714578146,0
2008-12-28,2,-0.026795209792188857,0
2008-12-29,10,10.752109674082812,0
2008-12-30,13,-6.657170340796878,3
2008-12-31,6,12.22102399593906,0
2009-01-01,4,2.2897436735609364,0
2009-01-02,10,31.89729137716875,0
2009-01-03,12,-2.2100905795484387,0
2009-01-04,16,19.695855862379688,0
2009-01-05,27,83.71816027147813,4
2009-01-06,25,4.9128641961062485,18
2009-01-07,19,18.054345746512503,14
2009-01-08,9,30.32974695977032,9
2009-01-09,17,25.446837288637504,14
2009-01-10,6,-16.73522693317031,3
2009-01-11,11,7.616264078467193,0
2009-01-12,22,31.601112185004688,0
2009-01-13,25,39.83603807373437,4
2009-01-14,19,-5.654977865456246,6
2009-01-15,13,14.244981149251565,11
2009-01-16,20,61.82583628138281,38
2009-01-17,12,10.708085550604686,1
2009-01-18,10,7.152962842478125,0
2009-01-19,4,25.485762709570317,0
2009-01-20,14,33.37822916641875,7
2009-01-21,11,41.20504204859687,9
2009-01-22,13,18.226702916464063,3
2009-01-23,6,19.769559137387503,7
2009-01-24,8,3.723999354059373,2
2009-01-25,3,-4.904798048287503,0
2009-01-26,9,61.705346088982814,11
2009-01-27,8,19.227795325342186,15
2009-01-28,17,45.429754895660935,5
2009-01-29,12,19.9101286514125,4
2009-01-30,13,59.3644313044,11
2009-01-31,8,-15.583435595128122,3
2009-02-01,2,-24.688605251146868,2
2009-02-02,14,42.51825542102969,3
2009-02-03,12,65.84354150410155,5
2009-02-04,7,52.21666065405468,5
2009-02-05,11,18.72870422698125,11
2009-02-06,10,23.70030629867344,10
2009-02-07,5,25.505772452784377,8
2009-02-08,3,2.032531822418747,5
2009-02-09,15,14.87910385794219,4
2009-02-10,16,21.60401493540313,7
2009-02-11,9,27.109107383301563,4
2009-02-12,17,23.143129721403128,4
2009-02-13,16,54.642985281356246,7
2009-02-14,2,2.715445431873434,1
2009-02-15,5,-2.6278598973937477,3
2009-02-16,7,33.56149301123125,4
2009-02-17,16,65.77930466499063,12
2009-02-18,16,53.78314785698281,4
2009-02-19,11,26.771626420226568,0
2009-02-20,8,43.63678881237813,7
2009-02-21,15,-10.701409122140625,1
2009-02-22,5,1.2438859823140689,1
2009-02-23,8,7.6670445390593756,0
2009-02-24,8,20.74294668634844,6
2009-02-25,13,19.614858416753123,1
2009-02-26,7,40.278778557140626,3
2009-02-27,10,12.515140341501564,2
2009-02-28,7,26.48495305092031,2
2009-03-01,18,16.12612966894062,0
2009-03-02,9,47.76645766609531,0
2009-03-03,12,20.514886652045313,11
2009-03-04,13,65.30168696814063,7
2009-03-05,9,24.01394918206406,21
2009-03-06,9,31.39775672675313,12
2009-03-07,5,-11.952094633542188,7
2009-03-08,5,0.8876802079390629,5
2009-03-09,8,52.053857388484374,1
2009-03-10,7,30.297975047626558,13
2009-03-11,15,37.78747994742187,13
2009-03-12,12,36.990131795939064,6
2009-03-13,6,67.09162099261405,12
2009-03-14,3,-34.02815415268125,0
2009-03-15,3,-12.683503608957807,0
2009-03-16,12,-1.8246870811968705,3
2009-03-17,22,31.812292568318746,7
2009-03-18,13,75.34215889903281,8
2009-03-19,8,5.619444899735932,4
2009-03-20,3,28.630402887842195,9
2009-03-21,2,-5.836843488873441,3
2009-03-22,7,4.86022522334844,0
2009-03-23,9,36.353870452315626,3
2009-03-24,11,34.069968404734375,13
2009-03-25,14,15.24360394655156,10
2009-03-26,7,26.964495627537495,4
2009-03-27,29,28.058261194992184,9
2009-03-28,41,33.18861444962812,3
2009-03-29,23,15.668476557117188,0
2009-03-30,32,18.229485749534376,6
2009-03-31,35,37.15581108561406,20
2009-04-01,27,51.03828752501718,7
2009-04-02,23,5.861679159087501,8
2009-04-03,14,8.545949160439065,14
2009-04-04,19,-17.422167163953127,1
2009-04-05,11,-10.65758973549531,0
2009-04-06,25,13.767452535342187,1
2009-04-07,44,48.078857635599995,10
2009-04-08,46,29.85734122080156,3
2009-04-09,49,27.308001241564057,9
2009-04-10,53,45.65469464473438,7
2009-04-11,10,-9.301230939324995,2
2009-04-12,6,20.836052000540633,1
2009-04-13,16,34.9481854008375,9
2009-04-14,14,30.654541093971872,8
2009-04-15,50,73.3172772509703,10
2009-04-16,61,13.67881611496562,16
2009-04-17,68,19.108286285610944,10
2009-04-18,26,39.76187646904688,3
2009-04-19,17,18.323493261639058,1
2009-04-20,75,20.235103615765624,10
2009-04-21,20,45.441877373075,9
2009-04-22,59,32.79096328833437,11
2009-04-23,18,17.532645526898435,1
2009-04-24,62,14.561229732125,5
2009-04-25,24,29.40219771289844,5
2009-04-26,24,6.381191429565625,1
2009-04-27,22,38.228027023890625,3
2009-04-28,36,16.65285033737969,8
2009-04-29,62,41.84768679147031,3
2009-04-30,19,8.113760068226561,15
2009-05-01,7,22.93192297785781,1
2009-05-02,10,-4.371947205040627,5
2009-05-03,14,130.8592421269172,2
2009-05-04,14,12.652544815934363,3
2009-05-05,14,-5.001493737082811,8
2009-05-06,47,13.43929461461407,12
2009-05-07,21,7.4472074724953075,10
2009-05-08,19,38.13836129831094,22
2009-05-09,8,-8.01782176154532,0
2009-05-10,19,-9.891889643485936,0
2009-05-11,13,36.06043819331562,3
2009-05-12,21,30.171196153045308,7
2009-05-13,17,34.36739690485312,6
2009-05-14,25,13.435680600210937,11
2009-05-15,32,32.268804050456254,12
2009-05-16,15,3.7398840536468754,7
2009-05-17,12,-10.006401535514058,1
2009-05-18,22,47.19538283123594,11
2009-05-19,17,31.362661839920307,10
2009-05-20,15,11.893849206043747,9
2009-05-21,18,0.900612905751565,15
2009-05-22,13,24.551998284385938,12
2009-05-23,10,3.3887558148421846,11
2009-05-24,10,-0.9755507520093758,2
2009-05-25,10,-0.5275322996265608,1
2009-05-26,16,15.376659351014062,9
2009-05-27,26,34.689526060918745,15
2009-05-28,18,6.048494480115622,8
2009-05-29,19,11.540020104057813,11
2009-05-30,6,30.30651759076875,1
2009-05-31,11,0.1455977181093715,5
2009-06-01,24,9.086396989690627,0
2009-06-02,26,10.78121404209844,8
2009-06-03,29,40.84412407957656,15
2009-06-04,16,32.89762909870625,17
2009-06-05,19,19.623087727678126,8
2009-06-06,3,-0.8724865129656223,10
2009-06-07,20,-3.4118568217296854,12
2009-06-08,21,18.333636975470313,6
2009-06-09,16,3.4341137572437503,11
2009-06-10,20,-10.68323477422031,3
2009-06-11,13,18.404539660828124,2
2009-06-12,21,36.866632009578126,1
2009-06-13,12,5.31160929900156,0
2009-06-14,3,8.02747750142344,0
2009-06-15,14,46.75930648968594,3
2009-06-16,36,48.16561172126562,16
2009-06-17,23,37.82636236374531,9
2009-06-18,22,19.519901373804693,6
2009-06-19,31,16.482806316903137,9
2009-06-20,11,-0.6163396280609348,1
2009-06-21,15,-0.32534979504062633,0
2009-06-22,38,26.935376827328128,10
2009-06-23,37,71.79445943596562,7
2009-06-24,25,58.41412716641406,5
2009-06-25,25,26.028917662917188,17
2009-06-26,24,72.64435940086562,10
2009-06-27,15,-20.28336306056562,3
2009-06-28,10,-24.491421157621872,0
2009-06-29,16,33.422927823145315,9
2009-06-30,34,52.04695904193281,5
2009-07-01,22,45.097047303046864,8
2009-07-02,17,14.844079633609375,15
2009-07-03,8,-2.9098581051828063,10
2009-07-04,17,-23.799530341535934,1
2009-07-05,4,-3.532618131798433,1
2009-07-06,14,44.60008318618438,12
2009-07-07,25,49.811570370568745,36
2009-07-08,13,38.93723702617031,9
2009-07-09,25,62.2822920360875,11
2009-07-10,25,32.16116237729531,13
2009-07-11,13,11.946669886223447,2
2009-07-12,11,-8.31724294572031,0
2009-07-13,47,65.49410923588907,10
2009-07-14,21,83.46946374682344,25
2009-07-15,30,69.25528083883125,14
2009-07-16,13,178.1420784924047,7
2009-07-17,14,-2.705939980785942,23
2009-07-18,12,-5.163218089010925,1
2009-07-19,6,-33.06908173426249,0
2009-07-20,28,32.98228552776406,8
2009-07-21,14,104.35500839205,13
2009-07-22,29,34.02763836386873,3
2009-07-23,44,23.200980203437496,0
2009-07-24,20,35.503224745907815,1
2009-07-25,12,15.016009407868744,0
2009-07-26,6,6.401330727395319,1
2009-07-27,26,48.81198693405,14
2009-07-28,26,51.05447300080937,18
2009-07-29,21,76.44706892614843,20
2009-07-30,22,13.17486789395781,11
2009-07-31,29,44.29432030768281,12
2009-08-01,9,7.697521693296878,5
2009-08-02,15,34.21363573222813,0
2009-08-03,12,32.37910063888282,5
2009-08-04,13,32.163419602043746,12
2009-08-05,10,61.94150258498907,16
2009-08-06,23,23.18465808042656,8
2009-08-07,13,18.365278415771876,20
2009-08-08,4,27.68373093033125,4
2009-08-09,9,-27.82169420481094,4
2009-08-10,22,43.718005160089064,5
2009-08-11,16,76.56405626013125,8
2009-08-12,31,43.622036672631246,18
2009-08-13,9,26.772761869662503,18
2009-08-14,30,21.884026536896883,12
2009-08-15,5,30.91819102330313,3
2009-08-16,15,3.7099967068015616,0
2009-08-17,34,5.848216322745316,9
2009-08-18,12,40.55964426218906,11
2009-08-19,13,65.1836164666953,13
2009-08-20,17,3.9598982657156228,14
2009-08-21,11,52.42693679017188,11
2009-08-22,8,20.55398868477031,9
2009-08-23,14,36.3615798862875,1
2009-08-24,18,23.21322894029531,13
2009-08-25,24,40.934535585675,8
2009-08-26,14,44.96189567710313,14
2009-08-27,15,46.08380861861875,17
2009-08-28,22,23.182661554700005,19
2009-08-29,8,-10.803235971487496,5
2009-08-30,13,13.858174667523443,5
2009-08-31,10,32.115275274439064,18
2009-09-01,14,41.28504435705,22
2009-09-02,31,32.68999114862656,13
2009-09-03,27,59.230696847259374,22
2009-09-04,21,-3.163160429931253,8
2009-09-05,7,-5.8779365845328115,0
2009-09-06,6,-1.972551563517186,2
2009-09-07,15,3.1692495851250015,0
2009-09-08,31,63.42635158256562,8
2009-09-09,23,48.58127554715468,9
2009-09-10,26,20.499854725940622,9
2009-09-11,16,43.0143048587,6
2009-09-12,9,10.550691099257818,0
2009-09-13,8,17.74757225082969,0
2009-09-14,15,27.457017671382815,7
2009-09-15,14,57.628772747546876,18
2009-09-16,26,38.374011238890624,10
2009-09-17,23,10.283425325871875,9
2009-09-18,17,30.765339620748435,18
2009-09-19,7,-19.72968111167812,7
2009-09-20,12,49.63603311956875,0
2009-09-21,16,15.343092650087499,8
2009-09-22,70,43.1398081684625,13
2009-09-23,25,16.846383927349997,2
2009-09-24,23,9.859655083540623,15
2009-09-25,22,32.566018609057814,13
2009-09-26,7,13.039498174640627,1
2009-09-27,14,22.78814670537969,0
2009-09-28,19,21.30298362792813,9
2009-09-29,22,27.15770081573281,10
2009-09-30,21,13.779948580212498,15
2009-10-01,20,0.8250044841875024,8
2009-10-02,22,-10.132579494234378,4
2009-10-03,6,-5.822566395454686,9
2009-10-04,2,-7.962874645395313,0
2009-10-05,27,33.16421476448593,10
2009-10-06,18,34.131004209354685,21
2009-10-07,30,32.74704015699375,10
2009-10-08,26,35.43378707128437,6
2009-10-09,19,29.120240739578122,13
2009-10-10,18,6.334762282568754,2
2009-10-11,15,38.965809687823445,3
2009-10-12,21,40.19623647436563,14
2009-10-13,19,66.42376824593438,11
2009-10-14,26,16.77313626866406,11
2009-10-15,25,14.768352214273442,27
2009-10-16,24,20.90956230699844,17
2009-10-17,25,45.78736921289844,0
2009-10-18,1,15.209661180190622,0
2009-10-19,17,53.258291991140624,9
2009-10-20,26,35.44068063847969,19
2009-10-21,15,41.409398777882814,4
2009-10-22,20,15.14779594350938,21
2009-10-23,20,-6.296375650253118,13
2009-10-24,10,-8.15841798468906,2
2009-10-25,6,28.114587343970314,4
2009-10-26,20,25.76514285750781,5
2009-10-27,26,79.20497941057968,7
2009-10-28,33,22.118231282287496,7
2009-10-29,23,29.490490920789064,5
2009-10-30,31,28.245330908767187,9
2009-10-31,8,10.145124918292183,2
2009-11-01,8,2.9187638137484413,12
2009-11-02,16,30.446668227589065,29
2009-11-03,27,62.83980828729062,13
2009-11-04,29,24.846876712982805,31
2009-11-05,17,44.45525935705312,55
2009-11-06,20,25.694258354599995,39
2009-11-07,10,52.602409788648444,16
2009-11-08,15,1.0330755674109398,24
2009-11-09,13,69.22173230178751,28
2009-11-10,13,56.27682570122031,26
2009-11-11,15,57.38535115727031,41
2009-11-12,19,53.138982561062505,18
2009-11-13,24,27.32239099311562,16
2009-11-14,5,11.044654625375003,13
2009-11-15,5,-1.757262472257807,19
2009-11-16,15,46.38702089835781,11
2009-11-17,19,96.71255918944374,26
2009-11-18,24,17.160045275907805,37
2009-11-19,21,44.69670026208125,14
2009-11-20,20,26.689141077684376,32
2009-11-21,16,-10.822374334940626,1
2009-11-22,8,11.357039962740629,0
2009-11-23,30,33.00227740469062,7
2009-11-24,22,19.09174300122031,23
2009-11-25,131,31.09743193773437,9
2009-11-26,25,21.177824896168744,0
2009-11-27,15,1.9640653268874928,0
2009-11-28,12,-10.707342969087506,0
2009-11-29,6,26.26439666929375,4
2009-11-30,101,33.61360421469687,21
2009-12-01,20,42.9313804027875,12
2009-12-02,25,19.15983238152031,24
2009-12-03,19,78.48659151119219,16
2009-12-04,24,62.30333138548906,22
2009-12-05,10,-3.2393502148046878,10
2009-12-06,6,-2.4583133033703035,4
2009-12-07,25,39.60125203184844,7
2009-12-08,14,24.359715552642186,2
2009-12-09,9,33.08469318662969,18
2009-12-10,20,8.881188973151566,14
2009-12-11,25,39.92000452246719,16
2009-12-12,3,-6.73248661857032,3
2009-12-13,7,-11.405569105132813,6
2009-12-14,24,58.436722316054684,8
2009-12-15,22,38.521776021282804,14
2009-12-16,10,40.498130740492186,20
2009-12-17,22,11.57145302222969,11
2009-12-18,11,36.890768503960935,8
2009-12-19,6,12.062804949692186,2
2009-12-20,3,-23.9428624762375,0
2009-12-21,8,24.098219298307818,5
2009-12-22,15,56.68959524357969,6
2009-12-23,18,95.19913442645625,11
2009-12-24,9,-1.8039916112078132,4
2009-12-25,1,-30.693398880215625,0
2009-12-26,7,-21.17043314345937,1
2009-12-27,3,-10.52106504405469,1
2009-12-28,8,43.420354188725,5
2009-12-29,10,11.921257371239058,13
2009-12-30,13,14.694903647979686,1
2009-12-31,8,29.772764555085935,1
2010-01-01,17,2.8156531066812462,0
2010-01-02,11,5.237283058293752,1
2010-01-03,16,-3.979385034604686,1
2010-01-04,25,50.34834378772656,1
2010-01-05,21,199.84018221172968,5
2010-01-06,11,-32.497285292614066,18
2010-01-07,21,12.206854573293768,12
2010-01-08,14,-14.070720845173433,11
2010-01-09,23,13.31389188694375,2
2010-01-10,12,5.957948168360936,1
2010-01-11,16,39.64295789747969,8
2010-01-12,14,18.520196784242188,11
2010-01-13,18,54.75389241605468,13
2010-01-14,37,25.739975860153123,11
2010-01-15,15,49.98932559742031,11
2010-01-16,9,21.718604092326565,2
2010-01-17,15,-21.092167636956248,0
2010-01-18,17,53.45948924492813,3
2010-01-19,14,71.49944403907344,14
2010-01-20,24,36.549257353059375,9
2010-01-21,14,12.381210589539066,0
2010-01-22,11,60.5930839949375,5
2010-01-23,4,13.755642571048433,4
2010-01-24,4,2.6316494414859406,1
2010-01-25,15,36.661117558092194,10
2010-01-26,29,84.79400246284688,21
2010-01-27,23,13.277164146643749,16
2010-01-28,19,-0.30552338972968585,15
2010-01-29,15,41.72720977604844,8
2010-01-30,2,-2.195150351039061,9
2010-01-31,13,-8.348144247006246,0
2010-02-01,8,28.184118331154686,11
2010-02-02,8,79.25092561292188,19
2010-02-03,19,35.42585136279062,3
2010-02-04,9,-2.7007703632046827,18
2010-02-05,18,53.44078916874219,13
2010-02-06,18,-11.182660647670318,4
2010-02-07,17,-20.722671404026556,3
2010-02-08,10,52.64922030207031,5
2010-02-09,15,61.47486193935781,8
2010-02-10,24,38.48930034746405,16
2010-02-11,23,40.92970809233282,8
2010-02-12,9,37.54926364951094,4
2010-02-13,2,21.20474153488594,0
2010-02-14,7,2.102778846001563,0
2010-02-15,13,33.43937574941563,0
2010-02-16,13,53.06895511805156,12
2010-02-17,21,51.47480420950781,14
2010-02-18,19,25.753357710090626,7
2010-02-19,21,4.175965116087504,20
2010-02-20,10,-42.053221222579694,6
2010-02-21,8,31.61360703088594,1
2010-02-22,21,15.95871888197031,11
2010-02-23,18,90.65888254321563,9
2010-02-24,23,17.625284032735934,7
2010-02-25,11,47.60388902153906,14
2010-02-26,21,29.643796735987493,13
2010-02-27,8,2.9878432810328093,1
2010-02-28,10,20.95849370219532,1
2010-03-01,22,52.00881356590625,1
2010-03-02,20,30.519698998693748,5
2010-03-03,22,22.255123586917186,6
2010-03-04,12,12.56117950273594,10
2010-03-05,6,23.572715630015622,11
2010-03-06,4,-5.623366716903121,5
2010-03-07,3,3.623425740076563,2
2010-03-08,22,39.0035813866875,6
2010-03-09,15,37.06733549535781,14
2010-03-10,11,49.11314710007812,7
2010-03-11,10,38.0347278697625,4
2010-03-12,14,29.086700560045315,5
2010-03-13,18,8.485179156995315,2
2010-03-14,4,23.035694363801568,0
2010-03-15,13,14.794583912553122,5
2010-03-16,20,36.13919278355313,9
2010-03-17,13,19.20768819200937,11
2010-03-18,22,43.566739013112496,4
2010-03-19,22,47.705663150215614,15
2010-03-20,9,10.010081573004683,4
2010-03-21,6,-27.039109392289063,4
2010-03-22,21,35.68510176720781,1
2010-03-23,17,40.15565984422031,10
2010-03-24,18,40.548637841535935,18
2010-03-25,7,39.6577856938,14
2010-03-26,20,31.196468358749996,13
2010-03-27,6,-3.3788693037781314,2
2010-03-28,3,6.092266748409379,2
2010-03-29,13,27.094519560795312,10
2010-03-30,18,50.8127519845375,20
2010-03-31,32,22.54285701464218,15
2010-04-01,23,11.28769694577187,8
2010-04-02,14,38.022597896078125,3
2010-04-03,3,-2.8252383492765603,0
2010-04-04,2,30.71877057816719,1
2010-04-05,3,48.65716956683125,6
2010-04-06,34,16.885847291298433,18
2010-04-07,40,72.16638268991875,5
2010-04-08,18,20.871540008679688,6
2010-04-09,27,11.349088922321876,14
2010-04-10,8,-8.725755406262493,2
2010-04-11,9,1.9263162611781262,10
2010-04-12,22,44.52823836268438,5
2010-04-13,28,39.60484850875312,8
2010-04-14,25,50.446874571256245,6
2010-04-15,21,25.424140862546878,5
2010-04-16,39,61.45888636300157,6
2010-04-17,16,5.52770612586562,0
2010-04-18,8,-12.754614287753121,3
2010-04-19,20,21.715723500784378,5
2010-04-20,23,47.819771077442184,2
2010-04-21,22,16.885980908784376,16
2010-04-22,22,36.91989707988594,5
2010-04-23,11,17.20906375369062,3
2010-04-24,11,16.090075580598437,0
2010-04-25,12,-13.347982516849996,0
